batter_id,year,avg_exit_velo,at_bats,avg_launch_angle
663647,2025,84.01841746248294,733,17.303401360544218
663656,2024,83.98404494382022,445,20.42247191011236
663656,2025,83.43888213851761,823,16.122721749696233
663662,2024,82.18185654008438,237,14.464435146443515
663662,2025,80.6265625,64,27.125
663697,2024,81.86953125000001,768,17.26397919375813
663697,2025,82.66525885558583,734,20.313432835820894
663698,2024,82.12857142857142,343,12.087463556851311
663698,2025,82.27157894736843,380,15.328947368421053
663714,2024,80.47999999999999,5,20.6
663714,2025,,0,
663727,2024,,0,
663728,2024,84.67062350119905,834,22.41007194244604
663728,2025,85.64965104685943,1003,26.427716849451645
663731,2024,103.6,1,1.0
663731,2025,76.708,25,32.32
663743,2024,79.50531914893617,470,17.51063829787234
663743,2025,82.85029761904762,336,20.319526627218934
663757,2024,84.36101694915254,236,22.970464135021096
663757,2025,84.82255747126437,696,21.492816091954023
663796,2024,97.19999999999999,2,9.5
663796,2025,85.87777777777778,9,-4.666666666666667
663807,2024,96.4,1,4.0
663837,2024,82.99939393939394,825,20.330909090909092
663837,2025,84.15033112582782,151,28.728476821192054
663845,2024,76.58,5,4.8
663853,2024,83.68263665594856,311,10.729903536977492
663853,2025,85.93384955752212,452,13.194690265486726
663886,2024,84.2384116693679,617,15.40032414910859
663886,2025,83.94974489795919,392,20.206632653061224
663897,2024,80.4703125,64,19.859375
663897,2025,76.91739130434782,46,21.891304347826086
663898,2024,82.50982264665757,733,11.824489795918367
663898,2025,82.45486111111111,144,14.944444444444445
663905,2024,80.90217391304348,46,12.23913043478261
663905,2025,,0,
663967,2024,79.92826086956521,46,11.51063829787234
663967,2025,75.15,16,17.0
663968,2024,83.14285714285714,7,8.571428571428571
663968,2025,81.4825,680,12.575402635431917
663979,2024,,0,
663993,2024,82.96596026490067,755,15.339498018494055
663993,2025,82.89646341463416,820,20.53958587088916
664023,2024,83.47747641509433,848,19.954009433962263
664023,2025,83.33568985176738,877,21.0
664034,2024,83.55237467018469,758,18.025065963060687
664034,2025,83.42843665768194,742,16.580645161290324
664040,2024,83.03063380281691,568,18.377855887521967
664040,2025,84.86702702702702,740,18.336927223719677
664056,2024,81.66717171717173,594,17.535353535353536
664056,2025,82.08605015673982,638,18.040625
664058,2024,78.9923076923077,13,19.307692307692307
664059,2024,77.89500000000001,20,17.4
664059,2025,82.31238938053097,226,12.819383259911895
664068,2024,80.5,12,16.916666666666668
664068,2025,79.54411764705883,34,23.91176470588235
664104,2024,,0,
664119,2024,74.15,2,45.5
664120,2024,85.16666666666667,9,21.88888888888889
664238,2024,82.1941391941392,546,27.031135531135533
664238,2025,80.55483870967743,341,25.944444444444443
664247,2024,,0,
664314,2024,80.48167938931299,131,11.633587786259541
664332,2025,82.625,4,38.75
664670,2024,,0,
664670,2025,,0,
664702,2024,78.26,5,30.6
664702,2025,80.17981859410432,441,19.179138321995463
664728,2024,81.53211169284468,573,13.531358885017422
664728,2025,80.18832391713748,531,13.951219512195122
664731,2024,,0,
664731,2025,73.45,2,0.5
664761,2024,84.34305717619603,857,16.939464493597207
664761,2025,84.16918844566713,727,15.632513661202186
664770,2024,82.6461038961039,154,21.233766233766232
664770,2025,81.66083650190114,789,18.84917617237009
664774,2024,84.19937888198758,483,18.84679089026915
664774,2025,83.21392405063291,316,23.920886075949365
664874,2024,83.0596153846154,52,22.596153846153847
664874,2025,98.2,1,70.0
664901,2024,79.30852272727272,176,19.755681818181817
664913,2024,82.8954128440367,545,18.192660550458715
664913,2025,82.65612244897959,98,17.79591836734694
664954,2024,81.06129032258065,31,19.548387096774192
664954,2025,86.37647058823529,17,32.529411764705884
664983,2024,78.32039942938658,701,12.918803418803419
664983,2025,79.05170278637772,323,13.092307692307692
665019,2024,83.64973544973545,189,23.058201058201057
665019,2025,84.47235621521335,539,19.962962962962962
665052,2024,80.7290322580645,124,14.57258064516129
665052,2025,82.59636363636363,110,17.70909090909091
665120,2024,80.54179104477612,67,21.402985074626866
665155,2024,81.23333333333333,12,36.75
665155,2025,83.36526315789473,95,24.305263157894736
665161,2024,82.03747152619589,878,10.989749430523919
665161,2025,83.71971608832808,634,8.83596214511041
665482,2024,80.02352941176471,17,-2.4705882352941178
665487,2024,86.24964539007092,564,14.953982300884956
665487,2025,85.97563636363635,825,13.312727272727273
665489,2024,86.05881126173097,959,13.484911550468262
665489,2025,85.96048298572997,911,12.257360959651036
665506,2024,81.63593073593074,231,12.577586206896552
665561,2024,80.49166666666666,72,12.083333333333334
665561,2025,81.95030674846626,163,16.96319018404908
665648,2024,100.1,1,9.0
665648,2025,,0,
665742,2024,87.380773480663,905,13.764057331863286
665742,2025,87.3873368146214,766,17.68057366362451
665750,2024,81.30882352941177,680,18.447870778267255
665750,2025,78.75278810408922,269,26.08921933085502
665782,2024,81.34634146341463,41,3.048780487804878
665782,2025,69.45,2,-8.5
665804,2024,81.93565737051792,502,15.815109343936381
665804,2025,82.52887323943662,142,19.732394366197184
665828,2024,81.35773195876288,485,17.88659793814433
665828,2025,81.48304093567252,171,15.339181286549708
665833,2024,86.47025862068966,696,13.281428571428572
665833,2025,86.84607329842933,573,12.975609756097562
665839,2024,83.05993788819876,322,24.402476780185758
665839,2025,84.80223880597015,134,23.529850746268657
665846,2024,73.32000000000001,5,42.2
665846,2025,79.15,4,5.0
665856,2024,81.7,5,24.8
665856,2025,87.26666666666667,6,10.333333333333334
665861,2024,,0,
665861,2025,81.9938775510204,49,18.408163265306122
665862,2024,83.09506462984723,851,13.283196239717979
665862,2025,83.56790490341753,673,17.915430267062316
665877,2024,80.76484375,128,16.046511627906977
665877,2025,81.36792452830188,106,19.358490566037737
665888,2024,94.6,1,9.0
665912,2024,,0,
665922,2024,81.43333333333334,3,14.666666666666666
665923,2024,82.63444444444445,90,12.78888888888889
665923,2025,76.1086956521739,23,12.956521739130435
665926,2024,80.22423038728898,1007,13.47718253968254
665926,2025,80.34739970282318,673,17.59881129271917
665953,2024,81.59137055837563,197,21.446700507614214
665953,2025,82.85058823529413,85,15.070588235294117
665966,2024,86.99,20,16.55
665966,2025,82.94332810047096,637,20.105180533751962
665987,2024,,0,
665989,2024,,0,
665998,2024,92.89999999999999,3,14.333333333333334
665998,2025,82.24074074074075,27,11.962962962962964
666018,2024,84.73654822335024,197,16.65989847715736
666018,2025,84.63660565723794,601,22.026622296173045
666023,2024,81.75553435114504,524,15.718095238095238
666023,2025,81.64132379248659,559,18.701785714285716
666126,2024,79.25,2,17.5
666126,2025,84.06595744680851,141,20.170212765957448
666133,2024,74.4,2,-16.5
666134,2024,81.68983957219251,374,14.518716577540108
666134,2025,82.90349264705883,544,20.053211009174312
666135,2024,84.64955752212389,226,18.951327433628318
666139,2024,82.06259124087592,548,20.522768670309652
666139,2025,81.18720238095239,672,18.524517087667164
666140,2024,87.875,4,16.5
666149,2024,81.4062344139651,401,19.154613466334165
666149,2025,79.05705329153605,319,17.460815047021942
666150,2024,79.0814465408805,318,17.454545454545453
666150,2025,83.18064516129031,62,25.967741935483872
666152,2024,81.75815789473684,380,21.58421052631579
666152,2025,80.45352697095436,241,17.674897119341562
666158,2024,82.52297687861272,692,14.184971098265896
666158,2025,82.24384384384385,666,14.193403298350825
666160,2024,82.5829525483304,569,20.054481546572934
666160,2025,84.0378861788618,615,19.101941747572816
666163,2024,80.25098039215686,408,15.704156479217604
666163,2025,77.2372340425532,188,17.829787234042552
666165,2024,85.23421052631579,38,20.736842105263158
666165,2025,76.87857142857142,28,20.5
666176,2024,81.33055091819699,599,20.45
666176,2025,84.45726927939317,791,19.460277427490542
666177,2025,96.3,5,19.6
666179,2024,,0,
666181,2024,82.724882629108,426,18.672131147540984
666181,2025,85.32184300341297,293,20.194539249146757
666182,2024,82.74822429906543,535,17.39179104477612
666182,2025,84.68975369458128,1015,16.02167487684729
666183,2024,,0,
666183,2025,91.1,2,25.5
666185,2024,80.75638888888889,360,22.288888888888888
666185,2025,82.0565340909091,352,21.821022727272727
666194,2025,78.5,2,38.0
666197,2024,80.05526315789473,38,20.473684210526315
666198,2025,77.47857142857143,14,21.142857142857142
666211,2024,66.56666666666666,12,32.416666666666664
666211,2025,83.58601398601398,143,16.13986013986014
666310,2024,82.47127468581688,557,20.745062836624776
666310,2025,83.07671009771987,614,23.667752442996743
666397,2024,83.17932098765432,324,15.317901234567902
666397,2025,82.36332046332046,259,10.586872586872587
666464,2024,86.0248407643312,157,14.80503144654088
666464,2025,85.47121212121213,66,8.893939393939394
666624,2024,83.6844250363901,687,16.23546511627907
666624,2025,84.00164835164834,364,19.473972602739725
666632,2025,75.0,7,-16.142857142857142
666703,2024,83.31515151515151,66,14.880597014925373
666703,2025,74.35833333333333,12,9.333333333333334
666783,2024,,0,
666801,2024,79.1,9,9.222222222222221
666801,2025,81.5,1,14.0
666915,2024,78.97760000000001,125,16.416
666915,2025,84.4945945945946,37,18.675675675675677
666931,2024,,0,
666931,2025,,0,
666969,2024,84.17032019704433,812,17.87484662576687
666969,2025,84.64293262879788,757,21.257255936675463
666971,2024,82.02502994011975,835,17.82915173237754
666971,2025,82.732049689441,805,18.3055900621118
667240,2024,,0,
667240,2025,71.5,5,52.0
667372,2024,75.64,5,16.8
667428,2024,75.56315789473685,19,33.05263157894737
667452,2024,79.19246031746032,252,20.357142857142858
667452,2025,83.26428571428572,28,18.107142857142858
667472,2024,84.40287769784173,139,14.258992805755396
667472,2025,85.02372881355933,413,16.079903147699756
667663,2024,85.4,5,8.4
667670,2024,84.01255006675568,749,20.539385847797064
667670,2025,84.66433734939758,830,17.803614457831326
667690,2024,81.9,1,32.0
667690,2025,81.41428571428571,7,45.714285714285715
667803,2024,75.0,2,5.0
667803,2025,,0,
668227,2024,83.32161073825503,745,15.784471218206159
668227,2025,84.57248104008667,923,16.975108225108226
668472,2024,,0,
668472,2025,82.5,5,18.8
668663,2025,,0,
668664,2024,,0,
668664,2025,,0,
668667,2024,62.7,1,-44.0
668670,2024,83.78301886792453,424,17.88443396226415
668670,2025,83.04632768361583,177,19.179775280898877
668709,2024,82.44365482233502,788,21.631979695431472
668709,2025,83.56936708860759,395,19.96708860759494
668715,2024,82.2358401880141,851,20.253801169590645
668715,2025,81.45863402061856,776,21.80077120822622
668721,2024,84.54444444444444,9,3.0
668721,2025,102.03333333333335,3,15.333333333333334
668723,2024,79.8494382022472,89,15.03370786516854
668723,2025,79.8948717948718,39,21.743589743589745
668731,2024,82.78645833333333,96,20.177083333333332
668731,2025,85.49565217391304,23,17.391304347826086
668751,2025,83.10000000000001,3,17.666666666666668
668752,2024,74.7125,8,13.625
668752,2025,56.75,4,-8.5
668756,2024,,0,
668785,2025,,0,
668787,2024,77.2,2,41.5
668791,2024,72.77142857142857,7,24.857142857142858
668791,2025,,0,
668800,2024,81.77357142857143,140,20.0354609929078
668800,2025,80.76528925619834,121,21.237704918032787
668804,2024,83.85212527964207,894,11.845810055865922
668804,2025,84.95123384253819,851,10.848769050410317
668824,2024,,0,
668832,2024,83.03851351351352,148,13.121621621621621
668833,2024,,0,
668843,2024,80.60000000000001,11,2.6363636363636362
668843,2025,86.89999999999999,3,9.333333333333334
668845,2024,79.62671232876713,146,20.383561643835616
668845,2025,80.12753623188406,69,19.585714285714285
668853,2024,79.61076923076922,65,17.8
668853,2025,80.15,10,36.7
668860,2024,,0,
668860,2025,74.80000000000001,2,12.0
668876,2024,,0,
668885,2024,80.60375,320,14.634375
668885,2025,79.51093117408907,247,10.421052631578947
668901,2024,84.58349514563106,618,13.155088852988692
668901,2025,85.0,592,16.725589225589225
668904,2024,80.64,460,21.973969631236443
668904,2025,83.9814606741573,534,19.861423220973784
668929,2024,85.5,1,53.0
668930,2024,80.49301848049281,974,17.940451745379878
668930,2025,83.28054393305439,956,19.12957157784744
668939,2024,83.06717557251909,917,20.794117647058822
668939,2025,84.44569672131148,488,18.231083844580777
668942,2024,82.69275123558484,607,20.31578947368421
668942,2025,84.18153846153847,260,18.740458015267176
668952,2024,79.04042553191489,94,13.648936170212766
668952,2025,79.78888888888889,63,12.428571428571429
668974,2024,82.91666666666667,6,8.5
668974,2025,77.15714285714286,63,11.492063492063492
669002,2024,79.0,4,24.75
669002,2025,76.1,2,29.5
669003,2024,82.34791666666666,240,12.320833333333333
669003,2025,82.50666666666667,90,14.833333333333334
669004,2024,84.25348484848486,660,22.984848484848484
669004,2025,85.00888888888889,90,23.122222222222224
669016,2024,84.09112627986349,586,17.540816326530614
669016,2025,83.35777027027028,592,14.60472972972973
669023,2024,94.24,5,26.0
669065,2024,83.0174721189591,269,17.49814126394052
669065,2025,84.23816013628621,587,18.505102040816325
669087,2024,71.1625,8,19.0
669087,2025,84.30416666666666,72,12.666666666666666
669127,2024,84.81156156156156,666,19.737631184407796
669127,2025,84.84345991561182,711,20.502808988764045
669134,2024,82.271608040201,398,13.839195979899497
669134,2025,81.56285714285714,35,12.914285714285715
669137,2024,79.20833333333333,60,17.8
669137,2025,83.72727272727273,11,19.09090909090909
669194,2025,89.8,1,-17.0
669200,2024,74.23125,64,12.03125
669200,2025,78.1735294117647,34,16.0
669208,2024,80.62533333333333,75,19.413333333333334
669208,2025,82.29122807017545,57,16.157894736842106
669219,2025,85.2,1,-16.0
669221,2024,82.28816199376946,321,16.15576323987539
669221,2025,81.88039215686274,408,16.002450980392158
669222,2024,79.68922155688622,334,17.634730538922156
669224,2024,81.69251592356689,628,21.701587301587303
669224,2025,83.35772594752187,686,24.895196506550217
669227,2024,73.475,4,8.0
669234,2024,81.82013651877133,293,18.96928327645051
669234,2025,81.27415730337079,178,20.98876404494382
669236,2025,84.98290598290598,234,18.259574468085106
669242,2024,81.88439716312057,282,11.72695035460993
669242,2025,83.72465753424657,584,14.376068376068377
669256,2024,,0,
669256,2025,83.66111111111111,18,0.7222222222222222
669257,2024,82.88605990783411,868,24.52934407364787
669257,2025,85.3564387917329,629,24.839427662957075
669261,2024,82.89533678756476,386,19.598445595854923
669261,2025,84.6063063063063,222,19.506726457399104
669288,2024,100.3,1,-13.0
669288,2025,84.05,66,15.878787878787879
669289,2024,80.52,605,20.224422442244226
669289,2025,81.07139959432048,493,18.66599190283401
669304,2024,84.17953410981697,601,20.08637873754153
669304,2025,83.0,71,14.930555555555555
669309,2024,76.65,4,4.25
669326,2024,80.64,10,6.4
669326,2025,75.89834254143646,181,14.197802197802197
669336,2024,,0,
669352,2024,81.10769230769232,13,-6.3076923076923075
669357,2024,82.9063694267516,471,23.574152542372882
669357,2025,82.87244897959184,490,23.98170731707317
669360,2024,70.025,4,3.75
669364,2024,79.70993227990971,443,16.48532731376975
669364,2025,79.1828447339848,921,18.159263271939327
669369,2024,75.77227722772277,101,8.05940594059406
669369,2025,78.41428571428571,105,11.019047619047619
669374,2024,79.65681818181818,44,16.727272727272727
669374,2025,81.74583333333334,24,24.583333333333332
669384,2024,93.1,1,11.0
669384,2025,,0,
669392,2024,80.25555555555555,9,29.22222222222222
669392,2025,72.04444444444444,18,3.4444444444444446
669394,2024,85.02173314993122,727,16.257221458046768
669394,2025,84.77176470588235,510,19.301369863013697
669397,2024,76.76875000000001,144,10.479166666666666
669397,2025,78.42924187725632,554,18.01985559566787
669398,2024,76.56666666666666,3,-15.0
669398,2025,85.38461538461539,13,17.692307692307693
669413,2024,,0,
669413,2025,104.6,1,25.0
669432,2025,,0,
669439,2024,56.63333333333333,3,-62.333333333333336
669450,2024,82.54444444444444,9,-2.4444444444444446
669450,2025,84.39837398373983,123,18.130081300813007
669471,2024,,0,
669477,2024,84.39714285714285,140,19.414285714285715
669477,2025,83.70144628099173,484,21.734020618556702
669649,2024,,0,
669699,2024,82.4123595505618,89,16.640449438202246
669699,2025,80.42999999999999,10,35.6
669701,2024,81.173875,800,16.574282147315856
669701,2025,81.17906683480454,793,17.134422110552762
669707,2024,81.79914383561643,584,18.184615384615384
669707,2025,81.337,500,17.474
669717,2024,,0,
669717,2025,79.52824427480917,131,20.580152671755727
669720,2024,83.33118971061093,311,16.086816720257236
669720,2025,83.44803001876173,533,14.165103189493433
669722,2024,92.825,4,5.25
669722,2025,76.73818181818183,55,9.89090909090909
669742,2024,76.11111111111111,9,45.333333333333336
669742,2025,106.4,1,38.0
669743,2024,81.97771084337349,166,22.0
669743,2025,80.93533834586466,399,19.102756892230577
669911,2024,84.78033088235294,544,19.386029411764707
669911,2025,83.92817258883248,394,22.782278481012657
669945,2024,,0,
670032,2024,79.0543046357616,604,11.64793388429752
670032,2025,78.71621621621621,37,6.297297297297297
670042,2024,82.86201117318436,537,15.51024208566108
670042,2025,83.27063197026023,269,16.594795539033456
670076,2025,77.6,1,65.0
670092,2024,81.95333333333333,30,14.6
670092,2025,80.28701298701299,77,17.98701298701299
670097,2024,80.11652892561983,121,18.41322314049587
670097,2025,77.46571428571428,70,18.757142857142856
670113,2024,70.83333333333333,3,23.333333333333332
670148,2025,,0,
670156,2024,83.24122137404581,131,17.82442748091603
670156,2025,83.37939914163091,233,10.351931330472103
670190,2024,101.1,2,29.0
670208,2024,73.425,4,3.5
670208,2025,,0,
670223,2024,79.121875,32,13.909090909090908
670223,2025,83.12896174863388,183,22.42622950819672
670224,2024,78.67777777777778,18,30.72222222222222
670224,2025,80.97126865671642,268,16.294776119402986
670231,2024,,0,
670231,2025,81.29026548672566,226,14.265486725663717
670232,2025,87.4,5,17.6
670237,2024,,0,
670242,2024,83.86818181818181,286,16.26923076923077
670242,2025,83.87870563674322,479,20.685416666666665
670276,2024,81.1923076923077,39,11.948717948717949
670276,2025,81.22,20,19.95
670351,2024,89.92857142857143,7,15.285714285714286
670541,2024,85.39243306169966,859,22.21769499417928
670541,2025,85.66780303030303,264,25.060606060606062
670623,2024,82.57349514563107,1030,21.8468992248062
670623,2025,83.68871473354233,638,24.146875
670712,2024,,0,
670712,2025,86.13333333333334,9,30.22222222222222
670764,2024,80.7638036809816,326,21.073619631901842
670764,2025,80.21381733021077,427,17.002341920374707
670768,2024,85.86923076923077,13,27.923076923076923
670770,2024,80.79636363636364,440,17.772727272727273
670770,2025,80.96119760479043,835,16.32694610778443
670867,2025,56.6,1,-65.0
670868,2024,,0,
670868,2025,73.31428571428572,7,19.428571428571427
670869,2024,78.27600000000001,25,24.48
670869,2025,87.05555555555556,9,16.333333333333332
671056,2024,84.28865030674847,326,12.65137614678899
671056,2025,85.62897822445561,597,12.387959866220736
671083,2024,82.12916666666666,48,24.166666666666668
671083,2025,80.86666666666667,63,21.317460317460316
671088,2024,83.06666666666666,3,-3.3333333333333335
671113,2024,,0,
671117,2024,76.12666666666668,15,1.2666666666666666
671117,2025,,0,
671155,2024,,0,
671155,2025,63.9,2,-36.5
671213,2024,84.13711340206186,291,18.3573883161512
671213,2025,84.6644927536232,138,19.956521739130434
671217,2025,,0,
671218,2024,84.6134328358209,670,17.208955223880597
671218,2025,84.79557032115171,903,19.433774834437084
671221,2024,83.0923076923077,26,11.576923076923077
671221,2025,79.68440677966102,295,10.41891891891892
671271,2024,,0,
671272,2024,,0,
671272,2025,,0,
671277,2024,82.99753761969905,731,12.025956284153006
671277,2025,84.01881868131868,728,14.821428571428571
671284,2024,,0,
671284,2025,82.63218390804597,87,14.471264367816092
671286,2024,81.1075,40,-2.575
671286,2025,87.0547619047619,84,7.188235294117647
671287,2024,80.8,1,67.0
671289,2024,81.82461538461538,520,17.286538461538463
671289,2025,82.86964856230033,626,14.210526315789474
671655,2025,85.16060606060607,66,11.575757575757576
671732,2024,83.45354200988469,607,15.282894736842104
671732,2025,83.40561497326203,748,17.32309746328438
671739,2024,84.4245112781955,665,14.993993993993994
671739,2025,84.26071019473082,873,12.426116838487973
671913,2024,86.3,6,21.666666666666668
671913,2025,84.35,2,59.0
671956,2024,,0,
671956,2025,,0,
671976,2025,85.27058823529411,17,15.235294117647058
672012,2024,77.89041095890411,73,18.643835616438356
672012,2025,83.10000000000001,19,15.210526315789474
672013,2025,101.5,2,13.5
672016,2025,80.7870588235294,170,9.652941176470588
672018,2024,76.94999999999999,2,22.5
672018,2025,,0,
672275,2024,83.26295081967213,610,16.595081967213115
672275,2025,81.48618307426598,579,18.118965517241378
672279,2024,76.94119047619047,420,11.985714285714286
672279,2025,75.59428571428572,35,9.628571428571428
672284,2024,83.62033271719038,541,18.402957486136785
672284,2025,82.22894736842105,76,13.052631578947368
672356,2024,82.98894009216589,217,8.71889400921659
672356,2025,82.95034013605442,588,12.335034013605442
672357,2024,,0,
672359,2025,82.4969696969697,33,21.0
672361,2024,,0,
672373,2024,83.7,1,28.0
672373,2025,79.39999999999999,17,24.0
672386,2024,83.76460481099656,582,19.66323024054983
672386,2025,84.86354166666668,864,19.698265895953757
672463,2024,81.32727272727273,11,7.454545454545454
672515,2024,83.38574181117534,519,15.499036608863198
672515,2025,83.73283261802575,466,19.29764453961456
672537,2024,103.95,2,1.0
672537,2025,76.4,1,9.0
672569,2024,78.25915492957746,71,12.166666666666666
672569,2025,82.00681818181819,88,16.647727272727273
672580,2024,84.29049295774648,852,15.130281690140846
672580,2025,85.58499399759904,833,14.035928143712574
672613,2025,,0,
672640,2024,82.10689655172413,580,11.708620689655172
672640,2025,83.28291721419185,761,13.290407358738502
672642,2024,77.83,50,25.78
672642,2025,84.61,20,13.85
672695,2024,81.27429643527203,533,16.193245778611633
672695,2025,81.79090909090908,1001,19.280439121756487
672696,2025,77.33333333333333,3,12.0
672701,2024,84.6,10,5.4
672724,2024,81.77499999999999,12,12.083333333333334
672724,2025,80.2734870317003,347,11.054755043227665
672744,2024,83.16071428571429,28,16.428571428571427
672744,2025,82.08912280701755,285,16.975524475524477
672761,2024,82.40289855072463,621,20.962962962962962
672761,2025,83.68492201039861,577,22.83362218370884
672820,2024,82.63988970588235,544,20.906422018348625
672820,2025,84.11377551020408,784,21.864795918367346
672832,2024,,0,
672850,2024,75.0,1,18.0
673237,2024,83.23694474539545,923,14.259459459459459
673237,2025,83.64433374844333,803,15.601990049751244
673357,2024,82.73838582677165,508,16.066929133858267
673357,2025,83.30091575091576,546,19.583180987202926
673490,2024,81.37844112769486,603,18.130578512396696
673490,2025,83.22698412698414,252,20.73913043478261
673548,2024,83.42782485875706,708,22.320169252468265
673548,2025,84.00201183431952,845,22.20921985815603
673901,2024,,0,
673962,2024,82.54571428571428,245,17.722448979591835
673962,2025,83.14682080924855,692,17.747109826589597
673995,2024,80.27966101694915,59,19.06779661016949
673995,2025,78.22727272727273,11,16.818181818181817
674441,2024,73.52637362637363,91,21.824175824175825
674441,2025,78.91428571428571,35,17.4
674646,2024,,0,
674951,2024,94.96000000000001,5,-7.8
674951,2025,61.975,4,8.5
675085,2024,,0,
675085,2025,,0,
675394,2024,,0,
675394,2025,,0,
675430,2025,,0,
675448,2025,82.76111111111112,18,10.777777777777779
675455,2024,81.575,4,22.0
675455,2025,,0,
675628,2024,,0,
675628,2025,,0,
675656,2024,76.19411764705882,17,17.11764705882353
675659,2024,79.8375,8,11.875
675659,2025,91.35,2,31.0
675662,2025,80.4,8,9.375
675910,2024,87.43333333333332,3,17.666666666666668
675910,2025,92.3,1,60.0
675915,2024,92.8,3,27.666666666666668
675915,2025,65.06666666666666,3,6.0
675961,2024,78.83958333333334,144,15.097222222222221
675961,2025,79.72142857142858,14,32.785714285714285
675994,2024,77.01428571428572,7,-3.25
675994,2025,45.5,2,26.5
676017,2024,71.5,1,21.0
676024,2024,,0,
676024,2025,66.5,1,58.0
676038,2025,,0,
676044,2024,,0,
676044,2025,82.20485436893205,103,19.563106796116504
676045,2024,92.9,1,51.0
676045,2025,,0,
676053,2024,,0,
676053,2025,,0,
676059,2024,84.5881118881119,572,17.45375218150087
676059,2025,84.13076923076923,429,19.743589743589745
676063,2025,88.8,1,-3.0
676070,2024,81.73108108108109,74,17.66216216216216
676070,2025,82.38484848484849,99,21.01010101010101
676113,2024,79.94639175257733,97,13.618556701030927
676113,2025,86.58333333333333,12,20.75
676116,2024,81.29469696969697,132,18.893939393939394
676116,2025,83.1846153846154,52,21.423076923076923
676155,2024,93.0,2,31.0
676198,2024,,0,
676203,2025,86.3,1,77.0
676205,2025,,0,
676280,2025,83.2,3,-17.333333333333332
676288,2024,98.75,2,13.5
676309,2024,61.7,1,-46.0
676332,2024,,0,
676356,2024,78.35029469548134,509,17.715127701375245
676356,2025,82.69487179487179,78,9.278481012658228
676369,2024,82.83622047244096,254,20.129411764705882
676369,2025,76.6,9,16.333333333333332
676391,2024,80.73753623188406,690,20.282608695652176
676391,2025,81.01449579831933,952,19.535152151101784
676423,2024,63.4,2,10.5
676439,2024,75.87619047619049,21,25.61904761904762
676439,2025,80.1096551724138,145,22.593103448275862
676463,2024,,0,
676463,2025,,0,
676466,2024,72.6,1,16.0
676466,2025,80.68846153846154,26,17.153846153846153
676473,2024,,0,
676475,2024,83.17824175824175,910,15.020833333333334
676475,2025,85.23452855245684,753,18.364238410596027
676480,2024,,0,
676480,2025,80.78235294117647,68,22.884057971014492
676509,2024,93.5,2,24.0
676545,2024,80.675,4,30.75
676545,2025,71.8,1,34.0
676551,2024,86.11428571428571,7,24.714285714285715
676551,2025,81.53333333333335,3,13.0
676566,2024,94.32000000000001,5,24.6
676572,2024,85.19333333333333,105,15.575471698113208
676572,2025,84.97253414264037,659,17.546969696969697
676609,2024,78.31226708074534,644,18.88217054263566
676609,2025,79.55270833333334,480,20.85
676625,2024,84.925,4,4.0
676628,2024,89.0,7,23.428571428571427
676632,2024,80.01100000000001,100,24.34
676632,2025,77.53333333333333,3,5.0
676679,2024,74.925,16,15.0625
676679,2025,81.41643835616438,73,14.561643835616438
676694,2024,81.69451612903225,620,16.40967741935484
676694,2025,82.72727272727273,462,14.885281385281385
676701,2024,80.38600000000001,100,15.7
676701,2025,82.04520547945205,73,20.054794520547944
676724,2024,68.60000000000001,3,26.666666666666668
676724,2025,83.46666666666667,57,19.859649122807017
676801,2024,80.70982658959537,346,20.45086705202312
676801,2025,79.47222222222223,144,19.479166666666668
676812,2024,,0,
676812,2025,78.68571428571428,28,16.285714285714285
676857,2024,86.9,1,27.0
676882,2025,76.2,1,57.0
676896,2024,78.7,3,37.333333333333336
676914,2024,82.34368231046932,554,20.740072202166065
676914,2025,85.74018691588785,321,23.093167701863354
676939,2024,,0,
676939,2025,72.4,1,22.0
676946,2024,85.63333333333333,3,-1.0
676946,2025,86.275,4,17.25
677007,2025,86.0375,8,33.0
677008,2024,82.22634730538921,167,16.101796407185628
677008,2025,82.32712550607287,247,17.141129032258064
677049,2024,,0,
677049,2025,107.0,1,19.0
677060,2024,69.0,1,-11.0
677060,2025,72.505,20,20.25
677319,2024,,0,
677338,2025,80.6,4,12.25
677341,2024,72.6,1,-14.0
677342,2024,,0,
677342,2025,95.5,1,-37.0
677347,2024,81.79,70,16.642857142857142
677347,2025,82.43263888888889,144,17.22222222222222
677356,2024,93.42500000000001,4,-8.5
677565,2025,96.3,1,-5.0
677578,2024,86.34,5,16.6
677587,2024,79.6136217948718,624,14.0224
677587,2025,80.70977859778597,542,15.044198895027625
677588,2024,82.0103734439834,241,12.440329218106996
677588,2025,82.26460176991151,226,7.402654867256637
677592,2024,85.5,2,-18.5
677592,2025,85.64533333333333,75,17.106666666666666
677594,2024,84.27630952380953,840,15.907253269916765
677594,2025,85.1066866267465,1002,14.05084745762712
677595,2025,82.7700460829493,217,15.539170506912443
677599,2024,81.625,8,17.5
677601,2024,,0,
677605,2025,77.31818181818181,11,13.0
677649,2024,81.12371638141809,409,17.202933985330073
677649,2025,78.97,320,19.0125
677673,2025,68.6,2,34.5
677800,2024,83.61178396072013,611,23.68300653594771
677800,2025,83.5081494057725,589,28.75212224108659
677870,2024,79.50375939849624,266,16.51310861423221
677870,2025,82.11702127659575,47,8.446808510638299
677941,2024,80.62978723404255,47,19.48936170212766
677941,2025,86.7,4,24.75
677942,2024,82.23966244725739,237,14.558823529411764
