game_pk,pitcher,pitch_group,pitches,game_date
744827,678606,offspeed,2,2024-07-25
744828,571882,breaking,3,2024-07-23
744828,571882,fastball,14,2024-07-23
744828,606930,fastball,21,2024-07-23
744828,663158,fastball,16,2024-07-23
744828,663432,breaking,1,2024-07-23
744828,663432,fastball,6,2024-07-23
744828,669093,breaking,5,2024-07-23
744828,669093,fastball,5,2024-07-23
744828,669093,offspeed,3,2024-07-23
744828,670970,breaking,1,2024-07-23
744828,670970,fastball,4,2024-07-23
744828,676395,fastball,5,2024-07-23
744828,676395,offspeed,3,2024-07-23
744828,678606,fastball,5,2024-07-23
744828,678606,offspeed,1,2024-07-23
744828,681190,breaking,24,2024-07-23
744828,681190,fastball,39,2024-07-23
744828,681190,offspeed,5,2024-07-23
744828,687792,breaking,19,2024-07-23
744828,687792,fastball,47,2024-07-23
744828,687792,offspeed,13,2024-07-23
744829,571578,breaking,14,2024-07-19
744829,571578,fastball,89,2024-07-19
744829,571578,offspeed,1,2024-07-19
744829,571656,breaking,13,2024-07-19
744829,571656,fastball,9,2024-07-19
744829,571656,offspeed,5,2024-07-19
744829,571882,breaking,4,2024-07-19
744829,571882,fastball,8,2024-07-19
744829,593423,breaking,7,2024-07-19
744829,593423,fastball,59,2024-07-19
744829,593423,offspeed,18,2024-07-19
744829,606930,breaking,1,2024-07-19
744829,606930,fastball,19,2024-07-19
744829,607179,breaking,9,2024-07-19
744829,607179,fastball,11,2024-07-19
744829,608718,breaking,1,2024-07-19
744829,608718,fastball,6,2024-07-19
744829,640448,fastball,10,2024-07-19
744829,640448,offspeed,4,2024-07-19
744829,663574,breaking,5,2024-07-19
744829,663574,fastball,6,2024-07-19
744829,678606,fastball,17,2024-07-19
744829,678606,offspeed,3,2024-07-19
744830,458677,breaking,1,2024-07-20
744830,458677,fastball,18,2024-07-20
744830,518585,fastball,6,2024-07-20
744830,518585,offspeed,5,2024-07-20
744830,571670,breaking,11,2024-07-20
744830,571670,fastball,16,2024-07-20
744830,571670,offspeed,2,2024-07-20
744830,571882,breaking,5,2024-07-20
744830,571882,fastball,25,2024-07-20
744830,571882,offspeed,1,2024-07-20
744830,594580,fastball,5,2024-07-20
744830,607179,breaking,8,2024-07-20
744830,607179,fastball,12,2024-07-20
744830,640448,breaking,1,2024-07-20
744830,640448,fastball,7,2024-07-20
744830,640448,offspeed,7,2024-07-20
744830,666157,breaking,26,2024-07-20
744830,666157,fastball,59,2024-07-20
744830,666157,offspeed,19,2024-07-20
744830,669022,breaking,14,2024-07-20
744830,669022,fastball,49,2024-07-20
744830,669022,offspeed,4,2024-07-20
744830,676395,fastball,6,2024-07-20
744830,676395,offspeed,8,2024-07-20
744831,458677,breaking,2,2024-07-21
744831,458677,fastball,2,2024-07-21
744831,608371,breaking,12,2024-07-21
744831,608371,fastball,5,2024-07-21
744831,640448,fastball,3,2024-07-21
744831,640448,offspeed,2,2024-07-21
744831,663623,breaking,26,2024-07-21
744831,663623,fastball,74,2024-07-21
744831,671096,breaking,44,2024-07-21
744831,671096,fastball,47,2024-07-21
744831,671096,offspeed,12,2024-07-21
744831,676395,breaking,1,2024-07-21
744831,676395,fastball,6,2024-07-21
744831,676395,offspeed,10,2024-07-21
744832,502043,breaking,29,2024-07-07
744832,502043,fastball,53,2024-07-07
744832,502043,offspeed,14,2024-07-07
744832,571670,breaking,4,2024-07-07
744832,571670,fastball,15,2024-07-07
744832,571882,breaking,11,2024-07-07
744832,571882,fastball,19,2024-07-07
744832,571882,offspeed,1,2024-07-07
744832,663432,breaking,2,2024-07-07
744832,663432,fastball,17,2024-07-07
744832,667463,breaking,1,2024-07-07
744832,667463,fastball,9,2024-07-07
744832,676395,breaking,5,2024-07-07
744832,676395,fastball,11,2024-07-07
744832,676395,offspeed,8,2024-07-07
744832,681676,breaking,14,2024-07-07
744832,681676,fastball,13,2024-07-07
744832,687792,breaking,26,2024-07-07
744832,687792,fastball,46,2024-07-07
744832,687792,offspeed,30,2024-07-07
744832,688297,breaking,3,2024-07-07
744832,688297,fastball,17,2024-07-07
744833,552640,breaking,7,2024-07-08
744833,552640,fastball,10,2024-07-08
744833,571945,breaking,40,2024-07-08
744833,571945,fastball,40,2024-07-08
744833,571945,offspeed,13,2024-07-08
744833,606930,fastball,25,2024-07-08
744833,668941,breaking,8,2024-07-08
744833,668941,fastball,9,2024-07-08
744833,668941,offspeed,2,2024-07-08
744833,672851,breaking,3,2024-07-08
744833,672851,fastball,9,2024-07-08
744833,672851,offspeed,5,2024-07-08
744833,680730,breaking,32,2024-07-08
744833,680730,fastball,51,2024-07-08
744833,680730,offspeed,8,2024-07-08
744834,500779,breaking,32,2024-07-04
744834,500779,fastball,47,2024-07-04
744834,500779,offspeed,16,2024-07-04
744834,571882,breaking,5,2024-07-04
744834,571882,fastball,4,2024-07-04
744834,605288,breaking,5,2024-07-04
744834,605288,fastball,8,2024-07-04
744834,605288,offspeed,2,2024-07-04
744834,663623,breaking,41,2024-07-04
744834,663623,fastball,58,2024-07-04
744835,458681,breaking,4,2024-07-06
744835,458681,fastball,70,2024-07-06
744835,458681,offspeed,8,2024-07-06
744835,606149,breaking,13,2024-07-06
744835,606149,fastball,19,2024-07-06
744835,606149,offspeed,9,2024-07-06
744835,606930,fastball,34,2024-07-06
744835,607179,breaking,9,2024-07-06
744835,607179,fastball,27,2024-07-06
744835,607179,offspeed,2,2024-07-06
744835,663432,fastball,8,2024-07-06
744835,669022,breaking,20,2024-07-06
744835,669022,fastball,66,2024-07-06
744835,669022,offspeed,4,2024-07-06
744835,669461,breaking,25,2024-07-06
744835,669461,fastball,20,2024-07-06
744835,669461,offspeed,4,2024-07-06
744836,543243,breaking,26,2024-07-05
744836,543243,fastball,54,2024-07-05
744836,543243,offspeed,8,2024-07-05
744836,571578,breaking,41,2024-07-05
744836,571578,fastball,49,2024-07-05
744836,571578,offspeed,1,2024-07-05
744836,571670,breaking,3,2024-07-05
744836,571670,fastball,11,2024-07-05
744836,571670,offspeed,1,2024-07-05
744836,571882,breaking,5,2024-07-05
744836,571882,fastball,7,2024-07-05
744836,640448,breaking,2,2024-07-05
744836,640448,fastball,15,2024-07-05
744836,640448,offspeed,5,2024-07-05
744836,640451,breaking,3,2024-07-05
744836,640451,fastball,12,2024-07-05
744836,640451,offspeed,4,2024-07-05
744836,664854,breaking,20,2024-07-05
744836,664854,fastball,7,2024-07-05
744836,668941,breaking,8,2024-07-05
744836,668941,fastball,5,2024-07-05
744836,669461,breaking,3,2024-07-05
744836,669461,fastball,4,2024-07-05
744836,676395,breaking,1,2024-07-05
744836,676395,fastball,3,2024-07-05
744836,676395,offspeed,7,2024-07-05
744836,681676,breaking,8,2024-07-05
744836,681676,fastball,5,2024-07-05
744836,688297,breaking,3,2024-07-05
744836,688297,fastball,22,2024-07-05
744837,493603,breaking,7,2024-07-03
744837,493603,fastball,6,2024-07-03
744837,518617,breaking,14,2024-07-03
744837,518617,fastball,12,2024-07-03
744837,518617,offspeed,1,2024-07-03
744837,606930,fastball,14,2024-07-03
744837,640448,breaking,1,2024-07-03
744837,640448,fastball,9,2024-07-03
744837,640448,offspeed,1,2024-07-03
744837,640451,fastball,6,2024-07-03
744837,676395,breaking,5,2024-07-03
744837,676395,fastball,8,2024-07-03
744837,676395,offspeed,6,2024-07-03
744837,680730,breaking,28,2024-07-03
744837,680730,fastball,37,2024-07-03
744837,680730,offspeed,19,2024-07-03
744837,681035,breaking,29,2024-07-03
744837,681035,fastball,52,2024-07-03
744837,681035,offspeed,18,2024-07-03
744837,686654,breaking,5,2024-07-03
744837,686654,fastball,12,2024-07-03
744838,571670,breaking,6,2024-07-02
744838,571670,fastball,9,2024-07-02
744838,640448,fastball,9,2024-07-02
744838,640448,offspeed,1,2024-07-02
744838,640451,breaking,6,2024-07-02
744838,640451,fastball,14,2024-07-02
744838,640451,offspeed,1,2024-07-02
744838,640455,breaking,37,2024-07-02
744838,640455,fastball,58,2024-07-02
744838,640455,offspeed,2,2024-07-02
744838,673380,breaking,5,2024-07-02
744838,673380,fastball,9,2024-07-02
744838,676130,breaking,3,2024-07-02
744838,676130,fastball,14,2024-07-02
744838,676130,offspeed,9,2024-07-02
744838,676395,breaking,3,2024-07-02
744838,676395,fastball,10,2024-07-02
744838,676395,offspeed,8,2024-07-02
744838,687792,breaking,22,2024-07-02
744838,687792,fastball,43,2024-07-02
744838,687792,offspeed,27,2024-07-02
744839,571882,breaking,7,2024-06-16
744839,571882,fastball,11,2024-06-16
744839,640448,fastball,3,2024-06-16
744839,640448,offspeed,6,2024-06-16
744839,640462,breaking,6,2024-06-16
744839,640462,fastball,12,2024-06-16
744839,640462,offspeed,2,2024-06-16
744839,666200,breaking,13,2024-06-16
744839,666200,fastball,31,2024-06-16
744839,666200,offspeed,33,2024-06-16
744839,669622,breaking,2,2024-06-16
744839,669622,fastball,13,2024-06-16
744839,676395,fastball,2,2024-06-16
744839,676395,offspeed,3,2024-06-16
744839,680730,breaking,17,2024-06-16
744839,680730,fastball,41,2024-06-16
744839,680730,offspeed,27,2024-06-16
744839,686539,breaking,9,2024-06-16
744839,686539,fastball,10,2024-06-16
744840,518617,breaking,1,2024-07-01
744840,518617,fastball,6,2024-07-01
744840,571670,breaking,6,2024-07-01
744840,571670,fastball,15,2024-07-01
744840,571882,breaking,5,2024-07-01
744840,571882,fastball,11,2024-07-01
744840,607179,breaking,3,2024-07-01
744840,607179,fastball,1,2024-07-01
744840,640448,fastball,10,2024-07-01
744840,640448,offspeed,3,2024-07-01
744840,640451,breaking,6,2024-07-01
744840,640451,fastball,15,2024-07-01
744840,640451,offspeed,3,2024-07-01
744840,656849,breaking,18,2024-07-01
744840,656849,fastball,52,2024-07-01
744840,656849,offspeed,16,2024-07-01
744840,657585,fastball,2,2024-07-01
744840,657585,offspeed,4,2024-07-01
744840,664079,breaking,3,2024-07-01
744840,664079,fastball,28,2024-07-01
744840,669022,breaking,23,2024-07-01
744840,669022,fastball,73,2024-07-01
744840,669022,offspeed,8,2024-07-01
744840,673380,breaking,10,2024-07-01
744840,673380,fastball,13,2024-07-01
744840,676395,fastball,8,2024-07-01
744840,676395,offspeed,3,2024-07-01
744841,571670,breaking,4,2024-06-20
744841,571670,fastball,8,2024-06-20
744841,571670,offspeed,2,2024-06-20
744841,606930,fastball,17,2024-06-20
744841,607179,breaking,7,2024-06-20
744841,607179,fastball,7,2024-06-20
744841,623149,breaking,2,2024-06-20
744841,623149,fastball,6,2024-06-20
744841,657044,breaking,3,2024-06-20
744841,657044,fastball,6,2024-06-20
744841,669022,breaking,24,2024-06-20
744841,669022,fastball,77,2024-06-20
744841,669022,offspeed,2,2024-06-20
744841,669194,breaking,20,2024-06-20
744841,669194,fastball,43,2024-06-20
744841,669194,offspeed,7,2024-06-20
744841,676395,breaking,3,2024-06-20
744841,676395,fastball,11,2024-06-20
744841,676395,offspeed,1,2024-06-20
744842,571578,breaking,38,2024-06-19
744842,571578,fastball,51,2024-06-19
744842,571578,offspeed,1,2024-06-19
744842,571882,breaking,9,2024-06-19
744842,571882,fastball,18,2024-06-19
744842,573009,fastball,9,2024-06-19
744842,573009,offspeed,4,2024-06-19
744842,640448,fastball,11,2024-06-19
744842,640448,offspeed,3,2024-06-19
744842,640451,breaking,3,2024-06-19
744842,640451,fastball,8,2024-06-19
744842,640451,offspeed,2,2024-06-19
744842,656464,breaking,2,2024-06-19
744842,656464,fastball,12,2024-06-19
744842,694297,breaking,16,2024-06-19
744842,694297,fastball,45,2024-06-19
744842,694297,offspeed,16,2024-06-19
744843,606930,fastball,34,2024-06-18
744843,607179,breaking,7,2024-06-18
744843,607179,fastball,3,2024-06-18
744843,663432,breaking,2,2024-06-18
744843,663432,fastball,10,2024-06-18
744843,663623,breaking,31,2024-06-18
744843,663623,fastball,63,2024-06-18
744843,663623,offspeed,3,2024-06-18
744843,677944,breaking,16,2024-06-18
744843,677944,fastball,40,2024-06-18
744843,677944,offspeed,14,2024-06-18
744843,679885,breaking,2,2024-06-18
744843,679885,fastball,4,2024-06-18
744843,679885,offspeed,1,2024-06-18
744843,686826,breaking,3,2024-06-18
744843,686826,fastball,10,2024-06-18
744843,686826,offspeed,6,2024-06-18
744844,606930,fastball,16,2024-06-06
744844,607481,breaking,5,2024-06-06
744844,607481,fastball,8,2024-06-06
744844,625643,breaking,30,2024-06-06
744844,625643,fastball,50,2024-06-06
744844,625643,offspeed,6,2024-06-06
744844,628452,breaking,1,2024-06-06
744844,628452,fastball,7,2024-06-06
744844,628452,offspeed,1,2024-06-06
744844,640451,breaking,8,2024-06-06
744844,640451,fastball,11,2024-06-06
744844,640451,offspeed,5,2024-06-06
744844,641729,breaking,4,2024-06-06
744844,641729,fastball,3,2024-06-06
744844,641729,offspeed,2,2024-06-06
744844,680730,breaking,29,2024-06-06
744844,680730,fastball,38,2024-06-06
744844,680730,offspeed,4,2024-06-06
744845,519242,breaking,51,2024-06-07
744845,519242,fastball,42,2024-06-07
744845,519242,offspeed,9,2024-06-07
744845,571882,breaking,5,2024-06-07
744845,571882,fastball,7,2024-06-07
744845,572955,breaking,12,2024-06-07
744845,572955,fastball,1,2024-06-07
744845,640448,fastball,7,2024-06-07
744845,640448,offspeed,2,2024-06-07
744845,640451,breaking,2,2024-06-07
744845,640451,fastball,11,2024-06-07
744845,640451,offspeed,1,2024-06-07
744845,663623,breaking,37,2024-06-07
744845,663623,fastball,59,2024-06-07
744846,571670,breaking,2,2024-06-15
744846,571670,fastball,5,2024-06-15
744846,640448,fastball,5,2024-06-15
744846,640448,offspeed,4,2024-06-15
744846,640451,breaking,2,2024-06-15
744846,640451,fastball,20,2024-06-15
744846,640451,offspeed,9,2024-06-15
744846,669432,fastball,76,2024-06-15
744846,669432,offspeed,17,2024-06-15
744846,669622,breaking,4,2024-06-15
744846,669622,fastball,1,2024-06-15
744846,677053,breaking,8,2024-06-15
744846,677053,fastball,11,2024-06-15
744846,687792,breaking,11,2024-06-15
744846,687792,fastball,44,2024-06-15
744846,687792,offspeed,29,2024-06-15
744847,606930,fastball,17,2024-06-14
744847,607179,breaking,5,2024-06-14
744847,607179,fastball,11,2024-06-14
744847,607179,offspeed,1,2024-06-14
744847,608638,breaking,5,2024-06-14
744847,608638,fastball,6,2024-06-14
744847,623211,fastball,33,2024-06-14
744847,623211,offspeed,18,2024-06-14
744847,640462,breaking,2,2024-06-14
744847,640462,fastball,6,2024-06-14
744847,640462,offspeed,2,2024-06-14
744847,641312,breaking,14,2024-06-14
744847,641312,fastball,18,2024-06-14
744847,641312,offspeed,5,2024-06-14
744847,669022,breaking,23,2024-06-14
744847,669022,fastball,67,2024-06-14
744847,669022,offspeed,13,2024-06-14
744847,686539,breaking,5,2024-06-14
744847,686539,fastball,2,2024-06-14
744848,450203,breaking,35,2024-06-08
744848,450203,fastball,39,2024-06-08
744848,450203,offspeed,13,2024-06-08
744848,571670,breaking,5,2024-06-08
744848,571670,fastball,4,2024-06-08
744848,571670,offspeed,1,2024-06-08
744848,571882,breaking,12,2024-06-08
744848,571882,fastball,13,2024-06-08
744848,571882,offspeed,1,2024-06-08
744848,669022,breaking,13,2024-06-08
744848,669022,fastball,78,2024-06-08
744848,669022,offspeed,8,2024-06-08
744848,669276,breaking,6,2024-06-08
744848,669276,fastball,6,2024-06-08
744848,669276,offspeed,2,2024-06-08
744848,676395,breaking,2,2024-06-08
744848,676395,fastball,4,2024-06-08
744848,676395,offspeed,5,2024-06-08
744848,678061,breaking,10,2024-06-08
744848,678061,fastball,4,2024-06-08
744848,678226,breaking,8,2024-06-08
744848,678226,fastball,11,2024-06-08
744849,445926,breaking,5,2024-06-09
744849,445926,fastball,24,2024-06-09
744849,445926,offspeed,7,2024-06-09
744849,571670,breaking,4,2024-06-09
744849,571670,fastball,4,2024-06-09
744849,571670,offspeed,2,2024-06-09
744849,606930,fastball,19,2024-06-09
744849,607179,breaking,5,2024-06-09
744849,607179,fastball,11,2024-06-09
744849,607481,breaking,9,2024-06-09
744849,607481,fastball,8,2024-06-09
744849,628452,breaking,4,2024-06-09
744849,628452,fastball,4,2024-06-09
744849,640448,fastball,9,2024-06-09
744849,640448,offspeed,2,2024-06-09
744849,641729,breaking,3,2024-06-09
744849,641729,fastball,9,2024-06-09
744849,641729,offspeed,2,2024-06-09
744849,676395,breaking,1,2024-06-09
744849,676395,fastball,8,2024-06-09
744849,676395,offspeed,6,2024-06-09
744849,687792,breaking,18,2024-06-09
744849,687792,fastball,49,2024-06-09
744849,687792,offspeed,20,2024-06-09
744849,694462,breaking,13,2024-06-09
744849,694462,fastball,25,2024-06-09
744849,694462,offspeed,24,2024-06-09
744850,571882,breaking,14,2024-06-04
744850,571882,fastball,20,2024-06-04
744850,571882,offspeed,3,2024-06-04
744850,606930,fastball,14,2024-06-04
744850,640448,breaking,1,2024-06-04
744850,640448,fastball,9,2024-06-04
744850,640448,offspeed,5,2024-06-04
744850,656849,breaking,31,2024-06-04
744850,656849,fastball,39,2024-06-04
744850,656849,offspeed,11,2024-06-04
744850,657585,breaking,10,2024-06-04
744850,657585,fastball,12,2024-06-04
744850,657585,offspeed,9,2024-06-04
744850,673380,breaking,6,2024-06-04
744850,673380,fastball,9,2024-06-04
744850,687792,breaking,13,2024-06-04
744850,687792,fastball,43,2024-06-04
744850,687792,offspeed,19,2024-06-04
744851,571670,breaking,4,2024-05-25
744851,571670,fastball,7,2024-05-25
744851,571670,offspeed,2,2024-05-25
744851,592773,breaking,1,2024-05-25
744851,592773,fastball,4,2024-05-25
744851,592773,offspeed,5,2024-05-25
744851,592866,breaking,26,2024-05-25
744851,592866,fastball,50,2024-05-25
744851,592866,offspeed,9,2024-05-25
744851,640448,breaking,2,2024-05-25
744851,640448,fastball,12,2024-05-25
744851,640448,offspeed,4,2024-05-25
744851,640451,breaking,1,2024-05-25
744851,640451,fastball,5,2024-05-25
744851,640451,offspeed,7,2024-05-25
744851,642100,breaking,4,2024-05-25
744851,642100,fastball,6,2024-05-25
744851,663423,breaking,3,2024-05-25
744851,663423,fastball,3,2024-05-25
744851,669302,breaking,32,2024-05-25
744851,669302,fastball,35,2024-05-25
744851,669302,offspeed,11,2024-05-25
744851,676395,breaking,2,2024-05-25
744851,676395,fastball,10,2024-05-25
744851,676395,offspeed,4,2024-05-25
744852,571578,breaking,26,2024-06-05
744852,571578,fastball,47,2024-06-05
744852,571578,offspeed,4,2024-06-05
744852,571670,breaking,6,2024-06-05
744852,571670,fastball,13,2024-06-05
744852,607179,breaking,17,2024-06-05
744852,607179,fastball,17,2024-06-05
744852,607179,offspeed,1,2024-06-05
744852,622663,breaking,9,2024-06-05
744852,622663,fastball,74,2024-06-05
744852,622663,offspeed,9,2024-06-05
744852,663432,breaking,2,2024-06-05
744852,663432,fastball,8,2024-06-05
744852,664849,breaking,3,2024-06-05
744852,664849,fastball,8,2024-06-05
744853,571670,breaking,5,2024-05-24
744853,571670,fastball,7,2024-05-24
744853,608723,breaking,10,2024-05-24
744853,608723,fastball,10,2024-05-24
744853,640451,breaking,1,2024-05-24
744853,640451,fastball,5,2024-05-24
744853,640451,offspeed,4,2024-05-24
744853,669022,breaking,25,2024-05-24
744853,669022,fastball,63,2024-05-24
744853,669022,offspeed,10,2024-05-24
744853,669912,breaking,3,2024-05-24
744853,669912,fastball,5,2024-05-24
744853,669912,offspeed,2,2024-05-24
744853,669923,breaking,13,2024-05-24
744853,669923,fastball,50,2024-05-24
744853,669923,offspeed,19,2024-05-24
744854,493603,breaking,3,2024-06-03
744854,493603,fastball,7,2024-06-03
744854,493603,offspeed,3,2024-06-03
744854,518617,breaking,1,2024-06-03
