game_pk,pitcher,game_date,team,bf,k,bb,hbp,hr,hits,fb,bip,outs,runs,close_outs,pitches,is_starter
745766,663878,2024-04-06,TOR,9,3,2,0,0,1,1,4,6.0,0,0.0,39,False
745766,669952,2024-04-06,TOR,17,2,2,0,1,4,3,13,13.0,2,0.0,65,False
745767,554430,2024-09-22,PHI,28,8,1,0,1,7,7,19,21.0,2,21.0,94,True
745767,621242,2024-09-22,NYM,9,4,2,0,0,1,2,3,6.0,0,6.0,31,False
745767,621381,2024-09-22,PHI,3,2,0,0,0,0,0,1,3.0,0,3.0,13,False
745767,656731,2024-09-22,NYM,18,6,2,0,0,4,2,10,12.0,1,12.0,83,True
745767,664208,2024-09-22,NYM,6,0,0,0,0,0,1,6,6.0,0,6.0,22,False
745767,676130,2024-09-22,NYM,3,2,0,0,0,0,0,1,3.0,0,3.0,15,False
745768,614179,2024-09-21,PHI,5,0,1,0,0,1,3,4,3.0,0,3.0,20,False
745768,621237,2024-09-21,PHI,1,1,0,0,0,0,0,0,1.0,0,0.0,4,False
745768,621242,2024-09-21,NYM,4,2,0,0,0,0,0,2,4.0,0,1.0,17,False
745768,621383,2024-09-21,PHI,6,1,2,0,0,1,1,3,3.0,1,2.0,19,False
745768,624133,2024-09-21,PHI,23,4,3,0,2,5,3,16,15.0,2,15.0,91,True
745768,640455,2024-09-21,NYM,24,6,0,0,2,3,10,18,21.0,2,21.0,89,True
745768,657585,2024-09-21,NYM,3,0,0,0,0,1,1,3,2.0,1,0.0,10,False
745768,689147,2024-09-21,PHI,6,2,1,1,0,2,0,2,2.0,3,2.0,25,False
745769,592773,2024-09-19,NYM,4,2,1,0,0,0,1,1,3.0,0,0.0,21,False
745769,592836,2024-09-19,PHI,19,2,3,1,4,6,5,13,10.0,7,9.0,71,True
745769,614179,2024-09-19,PHI,5,0,2,0,0,2,0,3,2.0,2,0.0,20,False
745769,621237,2024-09-19,PHI,5,0,1,0,0,1,0,4,3.0,1,0.0,15,False
745769,621242,2024-09-19,NYM,3,2,0,0,0,0,1,1,3.0,0,0.0,12,False
745769,621383,2024-09-19,PHI,4,1,0,0,0,1,0,3,3.0,0,0.0,11,False
745769,622663,2024-09-19,NYM,24,7,2,0,1,5,7,15,18.0,3,12.0,86,True
745769,657585,2024-09-19,NYM,3,1,0,0,0,1,1,2,2.0,2,0.0,10,False
745769,663465,2024-09-19,PHI,9,2,2,0,0,1,2,5,6.0,0,0.0,30,False
745769,664849,2024-09-19,NYM,4,0,0,1,0,2,0,3,1.0,1,0.0,19,False
745770,493603,2024-09-20,NYM,4,1,1,0,1,2,1,2,1.0,4,0.0,16,False
745770,621381,2024-09-20,PHI,3,2,0,0,0,0,0,1,3.0,0,0.0,15,False
745770,622065,2024-09-20,NYM,7,1,0,0,0,2,1,6,5.0,1,0.0,28,False
745770,623211,2024-09-20,NYM,8,1,2,0,0,2,2,5,4.0,1,0.0,36,False
745770,650911,2024-09-20,PHI,22,7,5,0,1,3,2,10,15.0,2,9.0,98,True
745770,656457,2024-09-20,PHI,4,0,0,0,0,1,2,4,3.0,0,0.0,10,False
745770,656546,2024-09-20,PHI,3,2,0,0,0,0,0,1,3.0,0,0.0,8,False
745770,656849,2024-09-20,NYM,19,4,0,0,0,8,5,15,11.0,4,11.0,64,True
745770,657193,2024-09-20,NYM,5,1,0,1,0,1,1,3,3.0,0,0.0,13,False
745770,664849,2024-09-20,NYM,5,1,0,0,1,2,1,4,3.0,2,0.0,24,False
745770,689147,2024-09-20,PHI,4,1,0,1,0,0,0,2,3.0,0,0.0,21,False
745771,500779,2024-09-18,NYM,24,4,2,0,0,2,3,18,21.0,0,12.0,90,True
745771,606930,2024-09-18,WSH,8,2,1,0,1,3,2,5,5.0,5,0.0,24,False
745771,623211,2024-09-18,NYM,3,1,0,0,0,0,0,2,3.0,0,0.0,17,False
745771,664208,2024-09-18,NYM,5,1,1,0,0,1,1,3,3.0,0,0.0,25,False
745771,686747,2024-09-18,WSH,7,2,0,0,0,1,2,5,6.0,0,0.0,29,False
745771,687792,2024-09-18,WSH,19,5,3,0,0,6,3,11,10.0,4,9.0,83,True
745771,694350,2024-09-18,WSH,4,1,0,0,1,1,1,3,3.0,1,0.0,21,False
745772,493603,2024-09-17,NYM,6,1,1,1,0,1,1,3,3.0,0,0.0,22,False
745772,622065,2024-09-17,NYM,4,1,0,0,0,1,2,3,3.0,0,0.0,21,False
745772,623211,2024-09-17,NYM,3,1,0,0,0,0,1,2,3.0,0,0.0,8,False
745772,656731,2024-09-17,NYM,23,4,2,0,0,2,7,17,18.0,1,9.0,94,True
745772,663432,2024-09-17,WSH,3,3,0,0,0,0,0,0,3.0,0,0.0,16,False
745772,674285,2024-09-17,WSH,6,1,0,0,0,2,0,5,4.0,1,0.0,20,False
745772,680730,2024-09-17,WSH,19,1,2,0,1,7,7,16,11.0,5,7.0,78,True
745772,686747,2024-09-17,WSH,6,1,1,0,1,2,1,4,3.0,1,0.0,21,False
745772,694350,2024-09-17,WSH,6,0,0,0,1,3,3,6,3.0,3,0.0,18,False
745773,571882,2024-09-16,WSH,4,1,1,0,0,1,0,2,2.0,1,2.0,16,False
745773,606930,2024-09-16,WSH,3,0,1,0,0,1,1,2,3.0,1,3.0,13,False
745773,621242,2024-09-16,NYM,4,1,0,0,0,1,0,3,3.0,0,3.0,15,False
745773,640455,2024-09-16,NYM,25,6,1,0,0,4,4,18,21.0,1,21.0,85,True
745773,657585,2024-09-16,NYM,3,0,0,0,0,0,0,3,3.0,0,3.0,9,False
745773,663623,2024-09-16,WSH,26,5,1,0,0,4,6,20,22.0,0,22.0,94,True
745773,676130,2024-09-16,NYM,3,3,0,0,0,0,0,0,3.0,0,3.0,15,False
745773,678606,2024-09-16,WSH,3,1,0,0,0,0,2,2,3.0,0,3.0,16,False
745774,458677,2024-09-08,CIN,3,0,0,0,0,0,1,3,3.0,0,3.0,10,False
745774,571656,2024-09-08,CIN,3,2,0,0,0,0,1,1,3.0,0,3.0,15,False
745774,622065,2024-09-08,NYM,1,0,0,0,0,0,1,1,1.0,0,1.0,2,False
745774,622663,2024-09-08,NYM,25,8,2,0,0,5,6,15,20.0,1,20.0,97,True
745774,641941,2024-09-08,CIN,1,1,0,0,0,0,0,0,1.0,0,1.0,6,False
745774,657585,2024-09-08,NYM,4,3,0,0,0,0,0,1,4.0,0,4.0,21,False
745774,663574,2024-09-08,CIN,6,2,1,0,0,2,0,3,3.0,1,3.0,28,False
745774,664208,2024-09-08,NYM,5,1,0,1,0,2,0,3,2.0,2,2.0,17,False
745774,664747,2024-09-08,CIN,3,2,0,0,0,0,1,1,3.0,0,3.0,17,False
745774,687924,2024-09-08,CIN,19,2,2,1,0,2,7,14,14.0,0,14.0,90,True
745775,493603,2024-09-07,NYM,1,1,0,0,0,0,0,0,1.0,0,0.0,5,False
745775,500779,2024-09-07,NYM,25,6,2,0,0,5,6,17,20.0,0,18.0,100,True
745775,594580,2024-09-07,CIN,3,0,1,1,1,1,1,1,0.0,1,0.0,12,False
745775,596001,2024-09-07,CIN,17,5,1,0,0,1,6,11,15.0,0,15.0,73,True
745775,621242,2024-09-07,NYM,5,1,0,1,0,1,2,3,3.0,0,0.0,16,False
745775,664849,2024-09-07,NYM,3,2,0,0,0,0,0,1,3.0,0,0.0,10,False
745775,686730,2024-09-07,CIN,15,4,1,0,0,5,4,10,9.0,3,2.0,60,False
745776,445276,2024-09-04,BOS,5,1,3,0,0,1,0,1,1.0,1,1.0,28,False
745776,448179,2024-09-04,BOS,3,0,2,0,0,0,1,1,1.0,3,0.0,16,False
745776,621242,2024-09-04,NYM,4,2,1,0,0,0,1,1,3.0,0,0.0,16,False
745776,622065,2024-09-04,NYM,4,0,1,0,0,1,1,3,3.0,0,3.0,14,False
745776,623211,2024-09-04,NYM,5,1,1,0,0,1,1,3,4.0,0,4.0,18,False
745776,656557,2024-09-04,BOS,21,7,1,0,1,5,2,13,15.0,4,10.0,84,True
745776,656731,2024-09-04,NYM,18,3,1,0,0,5,5,13,12.0,3,8.0,67,True
745776,664208,2024-09-04,NYM,3,0,0,0,0,2,0,3,1.0,0,1.0,13,False
745776,664849,2024-09-04,NYM,3,1,0,0,0,0,0,2,4.0,0,4.0,14,False
745776,669711,2024-09-04,BOS,1,0,0,0,0,0,0,1,1.0,0,0.0,5,False
745776,677161,2024-09-04,BOS,3,1,0,0,0,0,0,2,3.0,0,3.0,13,False
745776,686580,2024-09-04,BOS,4,0,0,0,0,1,0,4,3.0,0,3.0,11,False
745777,458677,2024-09-06,CIN,1,0,0,0,1,1,1,1,3.0,2,3.0,8,False
745777,518585,2024-09-06,CIN,5,3,0,0,1,2,1,2,3.0,2,3.0,20,True
745777,571656,2024-09-06,CIN,4,1,0,0,0,3,0,3,1.0,2,1.0,14,False
745777,621242,2024-09-06,NYM,3,3,0,0,0,0,0,0,3.0,0,3.0,14,False
745777,640455,2024-09-06,NYM,24,9,2,1,2,3,4,12,20.0,4,20.0,97,True
745777,641941,2024-09-06,CIN,5,2,0,0,0,2,0,3,3.0,0,3.0,20,False
745777,657585,2024-09-06,NYM,4,3,0,0,0,0,0,1,4.0,0,4.0,16,False
745777,663574,2024-09-06,CIN,3,2,0,0,0,0,0,1,3.0,0,3.0,12,False
745777,664747,2024-09-06,CIN,4,1,0,1,0,0,1,2,3.0,0,3.0,12,False
745777,676130,2024-09-06,NYM,3,0,0,0,0,0,1,3,3.0,0,3.0,14,False
745777,682227,2024-09-06,CIN,17,1,1,2,0,1,4,13,14.0,0,14.0,60,False
745778,455119,2024-09-03,BOS,7,2,0,0,1,4,1,5,3.0,4,1.0,22,False
745778,592773,2024-09-03,NYM,3,2,0,0,0,0,1,1,3.0,0,0.0,17,False
745778,656849,2024-09-03,NYM,25,11,1,0,0,6,2,13,18.0,1,18.0,90,True
745778,657585,2024-09-03,NYM,3,0,0,0,0,0,1,3,3.0,1,3.0,10,False
745778,676130,2024-09-03,NYM,5,2,2,0,0,0,1,1,3.0,0,3.0,19,False
745778,676710,2024-09-03,BOS,20,8,2,0,1,1,4,10,18.0,2,18.0,93,True
745778,686580,2024-09-03,BOS,5,0,0,0,1,2,3,5,3.0,1,3.0,16,False
745779,622663,2024-09-02,NYM,26,5,2,0,0,6,6,19,21.0,1,12.0,100,True
745779,664208,2024-09-02,NYM,3,2,0,0,0,0,0,1,3.0,0,0.0,12,False
745779,664849,2024-09-02,NYM,5,2,1,1,0,0,0,1,3.0,0,0.0,21,False
745779,670174,2024-09-02,BOS,10,4,1,0,0,1,1,5,9.0,0,0.0,48,False
745779,678394,2024-09-02,BOS,23,4,1,1,0,7,4,17,15.0,4,11.0,91,True
745780,621242,2024-08-19,NYM,3,1,0,0,0,0,1,2,3.0,0,3.0,11,False
745780,622554,2024-08-19,BAL,2,1,0,0,1,1,1,1,3.0,1,3.0,8,False
745780,656849,2024-08-19,NYM,27,8,1,0,1,6,2,18,21.0,2,19.0,101,True
745780,669211,2024-08-19,BAL,6,5,0,0,0,0,0,1,6.0,0,6.0,25,False
745780,669432,2024-08-19,BAL,22,5,3,0,1,5,3,14,14.0,3,13.0,91,True
745780,676130,2024-08-19,NYM,4,0,1,0,0,0,2,3,3.0,0,3.0,17,False
745780,681882,2024-08-19,BAL,4,3,0,0,0,0,1,1,4.0,0,4.0,22,False
745781,518886,2024-08-21,BAL,4,0,0,0,1,1,1,4,3.0,1,3.0,13,False
745781,608344,2024-08-21,BAL,20,2,2,1,1,5,7,15,13.0,1,13.0,83,True
745781,621242,2024-08-21,NYM,3,2,0,0,0,0,0,1,3.0,0,3.0,16,False
745781,622554,2024-08-21,BAL,2,1,0,0,1,1,0,1,4.0,1,4.0,12,False
745781,640455,2024-08-21,NYM,25,9,0,1,1,3,3,15,21.0,2,21.0,90,True
745781,672335,2024-08-21,BAL,3,1,0,0,0,1,0,2,2.0,0,2.0,12,False
745781,676130,2024-08-21,NYM,5,1,2,0,0,0,2,2,3.0,1,3.0,28,False
745781,681882,2024-08-21,BAL,7,1,2,1,0,0,0,3,5.0,1,5.0,27,False
745782,493603,2024-08-20,NYM,3,0,0,0,0,0,2,3,3.0,0,0.0,8,False
745782,500779,2024-08-20,NYM,24,3,2,0,2,8,9,19,15.0,7,6.0,90,True
745782,518886,2024-08-20,BAL,2,1,0,0,0,0,1,1,2.0,0,0.0,7,False
745782,572143,2024-08-20,BAL,5,0,0,0,1,3,1,5,1.0,4,0.0,15,False
745782,592773,2024-08-20,NYM,4,1,0,0,0,1,1,3,3.0,0,0.0,16,False
745782,623211,2024-08-20,NYM,4,1,1,0,0,0,1,2,3.0,0,0.0,21,False
745782,664849,2024-08-20,NYM,6,0,1,0,0,2,2,5,3.0,2,1.0,16,False
745782,665152,2024-08-20,BAL,23,7,3,0,0,2,9,13,18.0,1,4.0,100,True
745782,666974,2024-08-20,BAL,3,1,0,0,0,0,0,2,3.0,0,2.0,20,False
745782,672335,2024-08-20,BAL,3,2,0,0,0,0,0,1,3.0,0,0.0,14,False
745783,500779,2024-08-15,NYM,23,1,4,1,1,7,7,17,12.0,4,10.0,92,True
745783,518397,2024-08-15,ATH,5,1,0,0,0,2,0,4,3.0,0,3.0,18,False
745783,592773,2024-08-15,NYM,4,1,1,0,0,0,1,2,3.0,0,3.0,24,False
745783,621053,2024-08-15,ATH,8,2,1,0,0,1,2,5,6.0,0,6.0,44,False
745783,621242,2024-08-15,NYM,4,2,1,0,0,0,0,1,3.0,0,3.0,20,False
745783,623211,2024-08-15,NYM,6,1,2,0,0,1,1,3,3.0,0,3.0,27,False
745783,657585,2024-08-15,NYM,7,1,1,0,0,3,1,5,3.0,2,3.0,24,False
745783,664208,2024-08-15,NYM,6,0,2,0,0,1,2,4,3.0,0,3.0,26,False
745783,671305,2024-08-15,ATH,6,1,0,0,1,2,1,5,4.0,3,3.0,23,False
745783,687765,2024-08-15,ATH,16,1,3,1,1,4,6,11,8.0,2,6.0,89,True
745783,695243,2024-08-15,ATH,8,3,1,1,0,0,2,3,6.0,0,6.0,39,False
745784,640455,2024-08-16,NYM,27,4,1,0,1,5,8,22,21.0,3,12.0,106,True
745784,666277,2024-08-16,MIA,15,2,2,1,1,4,4,10,8.0,3,0.0,61,False
745784,669111,2024-08-16,MIA,6,1,0,0,0,1,0,5,6.0,0,0.0,20,False
745784,676130,2024-08-16,NYM,7,2,1,0,0,1,0,4,6.0,0,0.0,22,False
745784,682610,2024-08-16,MIA,19,5,3,0,1,5,3,11,10.0,4,10.0,93,True
745785,622663,2024-08-17,NYM,32,8,1,1,0,4,5,22,27.0,0,9.0,113,True
745785,642629,2024-08-17,MIA,8,2,1,0,0,1,3,5,6.0,0,0.0,35,False
745785,676534,2024-08-17,MIA,3,1,0,0,0,0,1,2,3.0,0,0.0,11,False
745785,676969,2024-08-17,MIA,3,1,0,0,0,0,1,2,3.0,0,0.0,11,False
745785,676974,2024-08-17,MIA,21,3,3,1,2,6,3,14,12.0,4,8.0,90,True
745786,621112,2024-08-18,NYM,21,4,1,0,0,4,7,16,18.0,1,18.0,92,True
745786,622786,2024-08-18,MIA,6,4,1,1,0,0,0,0,4.0,0,4.0,28,False
745786,623211,2024-08-18,NYM,5,0,0,0,0,3,1,5,2.0,0,2.0,13,False
745786,657585,2024-08-18,NYM,5,1,3,0,0,0,1,1,3.0,0,3.0,27,False
745786,664208,2024-08-18,NYM,5,2,0,0,0,1,0,3,4.0,1,4.0,21,False
745786,676534,2024-08-18,MIA,5,2,0,0,0,2,1,3,3.0,0,3.0,21,False
745786,677053,2024-08-18,MIA,3,2,1,0,0,0,0,0,2.0,0,2.0,15,False
745786,678368,2024-08-18,MIA,23,4,2,0,1,7,9,17,16.0,2,16.0,83,True
745786,686539,2024-08-18,MIA,1,0,0,0,0,0,0,1,2.0,0,2.0,2,False
745787,573204,2024-07-30,MIN,4,1,0,0,0,1,1,3,3.0,0,3.0,16,False
745787,592773,2024-07-30,NYM,4,0,1,0,0,0,2,3,2.0,0,2.0,20,False
745787,621242,2024-07-30,NYM,4,2,0,0,0,0,0,2,4.0,0,4.0,20,False
745787,640455,2024-07-30,NYM,24,11,1,0,0,2,5,12,21.0,0,21.0,97,True
745787,643377,2024-07-30,MIN,3,1,0,0,0,0,0,2,3.0,0,3.0,11,False
745787,660896,2024-07-30,MIN,4,2,0,0,0,1,0,2,3.0,0,3.0,30,False
745787,701581,2024-07-30,MIN,19,6,1,1,1,3,4,11,15.0,2,15.0,68,True
745788,518397,2024-08-13,ATH,4,2,1,0,0,0,0,1,3.0,0,0.0,16,False
745788,519008,2024-08-13,ATH,3,0,0,0,0,0,0,3,3.0,0,0.0,8,False
745788,592773,2024-08-13,NYM,3,0,1,0,0,0,0,2,3.0,0,0.0,8,False
745788,613534,2024-08-13,ATH,3,2,0,0,0,0,1,1,3.0,0,0.0,14,False
745788,621053,2024-08-13,ATH,4,2,1,0,0,0,1,1,3.0,0,0.0,19,False
745788,621112,2024-08-13,NYM,21,4,2,1,1,6,2,14,12.0,7,2.0,82,True
745788,621242,2024-08-13,NYM,4,2,0,0,0,1,0,2,3.0,0,0.0,16,False
745788,664208,2024-08-13,NYM,3,1,0,0,0,0,1,2,3.0,0,0.0,11,False
745788,671212,2024-08-13,ATH,23,6,3,1,0,7,3,13,12.0,4,2.0,85,True
745788,671305,2024-08-13,ATH,5,1,0,0,0,2,1,4,3.0,0,0.0,15,False
745788,676130,2024-08-13,NYM,12,3,3,0,0,4,1,6,6.0,2,0.0,46,False
745789,493603,2024-07-31,NYM,3,0,0,0,0,0,2,3,3.0,0,0.0,14,False
745789,622663,2024-07-31,NYM,16,2,2,0,2,6,6,12,9.0,6,6.0,62,True
745789,623211,2024-07-31,NYM,4,2,1,0,0,0,0,1,3.0,0,0.0,19,False
745789,641154,2024-07-31,MIN,23,7,3,0,1,3,5,13,18.0,2,6.0,103,True
745789,656731,2024-07-31,NYM,9,2,1,0,0,3,3,6,6.0,1,0.0,34,False
745789,661395,2024-07-31,MIN,5,2,0,0,0,2,0,3,3.0,1,0.0,17,False
745789,663485,2024-07-31,MIN,3,0,0,0,0,0,1,3,3.0,0,0.0,6,False
745789,664208,2024-07-31,NYM,5,0,0,1,0,1,2,4,3.0,1,0.0,20,False
745789,664849,2024-07-31,NYM,3,1,0,0,0,0,0,2,3.0,0,0.0,17,False
745789,677976,2024-07-31,MIN,5,1,1,0,0,1,0,3,3.0,0,0.0,28,False
745790,493603,2024-08-14,NYM,5,0,0,0,0,2,1,5,3.0,0,0.0,17,False
745790,519008,2024-08-14,ATH,1,0,0,0,0,0,0,1,2.0,0,2.0,3,False
745790,548389,2024-08-14,ATH,7,1,0,0,0,2,1,6,5.0,2,0.0,27,False
745790,623211,2024-08-14,NYM,1,0,0,0,0,0,0,1,2.0,0,2.0,5,False
745790,656849,2024-08-14,NYM,26,4,4,0,0,3,6,18,19.0,1,14.0,88,True
745790,664849,2024-08-14,NYM,4,2,0,0,0,1,0,2,3.0,0,0.0,15,False
745790,683155,2024-08-14,ATH,23,3,0,0,2,7,9,20,16.0,3,10.0,88,True
745790,694361,2024-08-14,ATH,6,0,3,0,0,2,1,3,1.0,3,0.0,29,False
745791,500779,2024-07-29,NYM,24,5,1,0,0,5,5,18,18.0,1,12.0,97,True
745791,592779,2024-07-29,MIN,6,1,0,0,0,4,1,5,2.0,2,0.0,24,False
745791,595345,2024-07-29,MIN,4,1,1,1,0,0,0,1,2.0,2,0.0,13,False
745791,622251,2024-07-29,MIN,7,0,3,0,0,3,0,4,1.0,3,0.0,35,False
745791,663485,2024-07-29,MIN,6,1,0,0,0,1,2,5,5.0,1,0.0,23,False
745791,670242,2024-07-29,MIN,6,0,0,0,0,2,2,6,4.0,2,0.0,21,False
745791,676130,2024-07-29,NYM,14,2,1,0,1,4,5,11,9.0,1,0.0,45,False
745791,680573,2024-07-29,MIN,20,2,3,0,1,7,5,15,10.0,5,9.0,81,True
745792,445926,2024-07-26,ATL,3,1,0,0,0,0,0,2,3.0,0,0.0,11,False
745792,450203,2024-07-26,ATL,17,2,1,1,3,6,5,13,8.0,7,7.0,60,True
745792,493603,2024-07-26,NYM,5,1,0,0,0,2,0,4,3.0,0,0.0,31,False
745792,518617,2024-07-26,NYM,5,3,0,0,1,2,1,2,3.0,1,0.0,18,False
745792,607481,2024-07-26,ATL,8,3,0,0,0,1,1,5,6.0,0,0.0,33,False
745792,621345,2024-07-26,ATL,3,0,0,1,0,0,1,2,3.0,0,0.0,13,False
745792,673540,2024-07-26,NYM,20,9,1,1,1,2,4,9,16.0,2,9.0,73,True
745792,678226,2024-07-26,ATL,8,2,3,0,0,1,2,3,4.0,1,0.0,38,False
745792,679358,2024-07-26,NYM,8,1,1,1,1,1,5,5,5.0,1,0.0,25,False
745793,622065,2024-07-27,NYM,4,2,1,0,0,0,0,1,3.0,0,0.0,13,False
745793,628452,2024-07-27,ATL,5,2,0,0,0,2,2,3,3.0,0,0.0,17,False
745793,641729,2024-07-27,ATL,3,1,0,0,0,0,0,2,3.0,0,0.0,8,False
745793,656731,2024-07-27,NYM,25,4,2,0,3,5,9,19,18.0,4,13.0,95,True
745793,664849,2024-07-27,NYM,8,5,0,1,0,1,0,2,6.0,0,0.0,35,False
745793,680885,2024-07-27,ATL,23,11,0,0,0,2,6,12,21.0,0,12.0,89,True
745794,519242,2024-07-25,ATL,24,9,1,1,1,2,2,13,22.0,2,22.0,95,True
745794,572955,2024-07-25,ATL,4,2,1,0,0,1,1,1,3.0,1,3.0,15,False
745794,621242,2024-07-25,NYM,3,2,1,0,0,0,0,0,3.0,0,3.0,13,False
745794,622663,2024-07-25,NYM,23,6,2,0,0,7,3,15,15.0,2,15.0,95,True
745794,628452,2024-07-25,ATL,3,2,0,0,0,0,0,1,3.0,0,3.0,23,False
745794,641729,2024-07-25,ATL,2,1,0,0,0,0,1,1,2.0,0,2.0,7,False
745794,664208,2024-07-25,NYM,2,0,0,0,0,0,0,2,3.0,0,3.0,7,False
745794,676130,2024-07-25,NYM,9,4,0,0,0,0,3,5,9.0,0,9.0,40,False
745795,493603,2024-07-28,NYM,3,2,0,0,0,0,0,1,3.0,0,0.0,15,False
745795,518617,2024-07-28,NYM,5,2,0,0,1,2,2,3,3.0,2,0.0,21,False
745795,572955,2024-07-28,ATL,3,2,0,0,0,0,0,1,3.0,0,0.0,14,False
745795,592773,2024-07-28,NYM,6,1,0,1,2,2,2,4,3.0,3,0.0,15,False
745795,621345,2024-07-28,ATL,4,1,1,0,0,0,1,2,3.0,0,0.0,18,False
745795,622065,2024-07-28,NYM,3,1,0,0,0,0,1,2,3.0,0,0.0,9,False
745795,623474,2024-07-28,ATL,8,4,1,0,1,1,2,3,6.0,2,0.0,30,False
745795,625643,2024-07-28,ATL,12,2,1,0,0,3,1,9,9.0,0,9.0,58,True
745795,656849,2024-07-28,NYM,22,7,3,0,1,4,4,12,15.0,4,9.0,88,True
745795,669276,2024-07-28,ATL,8,1,0,0,0,3,3,7,6.0,0,0.0,32,False
745796,518617,2024-07-10,NYM,2,2,0,0,0,0,0,0,2.0,0,0.0,11,False
745796,571578,2024-07-10,WSH,23,5,1,0,1,8,4,17,15.0,2,15.0,73,True
745796,571670,2024-07-10,WSH,3,1,0,0,0,0,2,2,3.0,0,0.0,10,False
745796,571882,2024-07-10,WSH,5,0,1,0,0,2,0,4,3.0,3,2.0,17,False
745796,606930,2024-07-10,WSH,5,0,1,0,0,2,0,4,3.0,1,0.0,25,False
745796,622663,2024-07-10,NYM,27,4,3,2,0,4,6,18,19.0,2,18.0,92,True
745796,664849,2024-07-10,NYM,3,0,0,0,0,1,0,3,2.0,0,0.0,13,False
745796,676130,2024-07-10,NYM,4,2,0,0,0,0,0,2,4.0,0,0.0,15,False
745797,500779,2024-07-14,NYM,25,8,1,0,4,6,7,16,17.0,5,17.0,87,True
745797,605288,2024-07-14,NYM,9,2,1,0,2,3,2,6,6.0,3,1.0,39,False
745797,608566,2024-07-14,COL,20,3,4,0,1,5,5,13,12.0,3,12.0,70,True
745797,641755,2024-07-14,COL,4,2,0,0,0,1,0,2,3.0,0,3.0,17,False
745797,656222,2024-07-14,COL,4,1,1,0,0,2,0,2,1.0,1,0.0,18,False
745797,664208,2024-07-14,NYM,1,1,0,0,0,0,0,0,1.0,0,1.0,6,False
745797,664849,2024-07-14,NYM,4,2,0,0,0,1,0,2,3.0,0,0.0,19,False
745797,664875,2024-07-14,COL,3,2,0,0,0,0,0,1,3.0,0,3.0,10,False
745797,680767,2024-07-14,COL,8,2,1,0,0,2,0,5,5.0,1,0.0,38,False
745797,683232,2024-07-14,COL,5,3,1,0,0,1,0,1,3.0,0,0.0,30,False
745798,641755,2024-07-13,COL,4,1,0,0,0,1,0,3,3.0,0,3.0,17,False
745798,656222,2024-07-13,COL,4,1,0,0,1,2,2,3,2.0,3,1.0,19,False
745798,663372,2024-07-13,COL,20,7,5,0,0,2,2,8,11.0,4,4.0,87,True
745798,664875,2024-07-13,COL,5,2,0,0,0,1,0,3,4.0,0,3.0,15,False
745798,673380,2024-07-13,NYM,5,3,0,0,0,0,1,2,6.0,0,3.0,20,False
745798,676130,2024-07-13,NYM,9,5,1,0,0,1,1,3,8.0,0,8.0,41,False
745798,680767,2024-07-13,COL,6,1,1,1,0,0,1,3,4.0,0,4.0,22,False
745798,681035,2024-07-13,NYM,21,5,1,1,2,7,7,14,13.0,3,6.0,82,True
745799,493603,2024-07-11,NYM,6,3,1,1,0,1,0,1,3.0,0,0.0,27,False
745799,571670,2024-07-11,WSH,2,0,0,0,0,2,0,2,1.0,2,0.0,7,False
745799,640448,2024-07-11,WSH,7,1,0,0,0,4,2,6,3.0,2,0.0,18,False
745799,640451,2024-07-11,WSH,3,2,0,0,0,0,1,1,3.0,0,0.0,16,False
745799,656849,2024-07-11,NYM,25,5,3,1,0,4,3,16,18.0,0,15.0,102,True
745799,664208,2024-07-11,NYM,3,2,0,0,0,0,1,1,3.0,0,0.0,10,False
745799,664849,2024-07-11,NYM,5,1,1,1,0,1,0,2,2.0,0,0.0,21,False
745799,669022,2024-07-11,WSH,20,4,3,0,0,3,6,13,14.0,3,14.0,95,True
745799,673380,2024-07-11,NYM,1,0,0,0,0,0,0,1,1.0,0,0.0,3,False
745799,676395,2024-07-11,WSH,3,1,0,0,0,0,0,2,3.0,0,0.0,8,False
745800,518617,2024-07-12,NYM,3,0,0,0,1,2,1,3,1.0,1,0.0,16,False
745800,621242,2024-07-12,NYM,5,1,2,0,0,0,1,2,3.0,0,3.0,25,False
745800,640455,2024-07-12,NYM,27,9,1,0,2,5,6,17,21.0,3,12.0,107,True
745800,663567,2024-07-12,COL,14,4,2,0,1,2,5,8,11.0,1,0.0,58,False
745800,664208,2024-07-12,NYM,3,1,0,0,1,1,1,2,2.0,2,1.0,12,False
745800,664875,2024-07-12,COL,1,0,0,0,0,0,0,1,1.0,0,0.0,1,False
745800,683232,2024-07-12,COL,3,0,0,0,0,0,2,3,3.0,0,3.0,11,False
745800,685299,2024-07-12,COL,20,3,2,1,4,8,7,14,9.0,6,9.0,81,True
745801,518617,2024-06-29,NYM,4,1,2,0,0,0,0,1,2.0,0,2.0,20,False
745801,519151,2024-06-29,HOU,4,1,0,0,0,1,1,3,3.0,0,3.0,24,False
745801,605463,2024-06-29,HOU,5,1,1,0,0,0,2,3,4.0,0,4.0,23,False
745801,623352,2024-06-29,HOU,3,2,0,0,0,0,1,1,3.0,0,0.0,15,False
745801,656731,2024-06-29,NYM,25,6,3,1,1,5,4,15,16.0,4,12.0,101,True
745801,657585,2024-06-29,NYM,3,0,2,0,0,1,0,1,0.0,2,0.0,18,False
745801,661527,2024-06-29,HOU,3,1,0,0,0,0,1,2,3.0,0,3.0,10,False
