game_pk,team,batter,game_date,batting_order
745221,SEA,663728,2024-08-06,3
745221,SEA,457759,2024-08-06,4
745221,SEA,593871,2024-08-06,5
745221,SEA,670042,2024-08-06,6
745221,SEA,571745,2024-08-06,7
745221,SEA,664238,2024-08-06,8
745221,SEA,668942,2024-08-06,9
745222,PHI,656941,2024-08-04,1
745222,PHI,607208,2024-08-04,2
745222,PHI,547180,2024-08-04,3
745222,PHI,664761,2024-08-04,4
745222,PHI,669016,2024-08-04,5
745222,PHI,592663,2024-08-04,6
745222,PHI,592206,2024-08-04,7
745222,PHI,681082,2024-08-04,8
745222,PHI,669720,2024-08-04,9
745222,SEA,645302,2024-08-04,1
745222,SEA,668227,2024-08-04,2
745222,SEA,663728,2024-08-04,3
745222,SEA,593871,2024-08-04,4
745222,SEA,670042,2024-08-04,5
745222,SEA,571745,2024-08-04,6
745222,SEA,668942,2024-08-04,7
745222,SEA,664238,2024-08-04,8
745222,SEA,613564,2024-08-04,9
745223,DET,672761,2024-08-07,1
745223,DET,690993,2024-08-07,2
745223,DET,663837,2024-08-07,3
745223,DET,676632,2024-08-07,4
745223,DET,570482,2024-08-07,5
745223,DET,678009,2024-08-07,6
745223,DET,656716,2024-08-07,7
745223,DET,595879,2024-08-07,8
745223,DET,668670,2024-08-07,9
745223,SEA,645302,2024-08-07,1
745223,SEA,668227,2024-08-07,2
745223,SEA,663728,2024-08-07,3
745223,SEA,457759,2024-08-07,4
745223,SEA,593871,2024-08-07,5
745223,SEA,664238,2024-08-07,6
745223,SEA,571745,2024-08-07,7
745223,SEA,641598,2024-08-07,8
745223,SEA,660844,2024-08-07,9
745224,PHI,656941,2024-08-02,1
745224,PHI,607208,2024-08-02,2
745224,PHI,547180,2024-08-02,3
745224,PHI,664761,2024-08-02,4
745224,PHI,669016,2024-08-02,5
745224,PHI,592663,2024-08-02,6
745224,PHI,592206,2024-08-02,7
745224,PHI,681082,2024-08-02,8
745224,PHI,679032,2024-08-02,9
745224,SEA,645302,2024-08-02,1
745224,SEA,668227,2024-08-02,2
745224,SEA,663728,2024-08-02,3
745224,SEA,457759,2024-08-02,4
745224,SEA,668942,2024-08-02,5
745224,SEA,664238,2024-08-02,6
745224,SEA,571745,2024-08-02,7
745224,SEA,670042,2024-08-02,8
745224,SEA,660844,2024-08-02,9
745225,PHI,656941,2024-08-03,1
745225,PHI,607208,2024-08-03,2
745225,PHI,547180,2024-08-03,3
745225,PHI,664761,2024-08-03,4
745225,PHI,669016,2024-08-03,5
745225,PHI,592663,2024-08-03,6
745225,PHI,592206,2024-08-03,7
745225,PHI,681082,2024-08-03,8
745225,PHI,669720,2024-08-03,9
745225,SEA,645302,2024-08-03,1
745225,SEA,668227,2024-08-03,2
745225,SEA,663728,2024-08-03,3
745225,SEA,457759,2024-08-03,4
