batter,pitch_group,game_pk,game_date,woba_sum,woba_denom,pa
455117,fastball,747189,2024-06-16,0.0,2.0,2
455117,fastball,776931,2025-07-30,0.9,3.0,3
455117,fastball,776992,2025-07-26,1.1,2.0,3
455117,fastball,777023,2025-07-24,0.0,2.0,2
455117,fastball,777052,2025-07-22,1.25,1.0,1
455117,fastball,777062,2025-07-21,1.25,2.0,2
455117,fastball,777091,2025-07-19,0.0,1.0,1
455117,fastball,777126,2025-07-12,0.9,2.0,2
455117,fastball,777158,2025-07-10,0.0,2.0,2
455117,fastball,777162,2025-07-09,0.0,1.0,1
455117,fastball,777203,2025-07-07,0.2,1.0,2
455117,fastball,777223,2025-07-05,0.7,1.0,1
455117,fastball,777239,2025-07-04,0.0,3.0,3
455117,fastball,777290,2025-07-02,0.0,1.0,1
455117,fastball,777306,2025-06-30,0.0,1.0,1
455117,fastball,777328,2025-06-28,0.0,2.0,2
455117,fastball,777346,2025-06-27,0.0,1.0,1
455117,fastball,777372,2025-06-24,2.0,2.0,2
455117,fastball,777396,2025-06-22,0.0,1.0,1
455117,fastball,777413,2025-06-21,0.9,1.0,1
455117,fastball,777442,2025-06-19,0.2,1.0,2
455117,fastball,777471,2025-06-17,1.25,2.0,2
455117,fastball,777515,2025-06-14,0.0,1.0,1
455117,fastball,777543,2025-06-11,0.7,2.0,2
455117,fastball,777560,2025-06-10,2.7,4.0,4
455117,fastball,777586,2025-06-08,0.2,1.0,2
455117,fastball,777617,2025-06-06,2.15,3.0,3
455117,fastball,777633,2025-06-05,0.0,2.0,2
455117,fastball,777681,2025-06-01,0.0,2.0,2
455117,fastball,777691,2025-05-31,0.9,1.0,1
455117,fastball,777756,2025-05-26,0.0,2.0,2
455117,fastball,777783,2025-05-25,0.0,3.0,3
455117,fastball,777837,2025-05-21,0.0,1.0,1
455117,fastball,777845,2025-05-20,0.0,2.0,2
455117,fastball,777914,2025-05-14,0.7,3.0,3
455117,fastball,777932,2025-05-13,0.2,1.0,2
455117,fastball,777993,2025-05-09,0.7,3.0,3
455117,fastball,778019,2025-05-07,0.9,4.0,4
455117,fastball,778045,2025-05-05,0.0,1.0,1
455117,fastball,778065,2025-05-03,0.9,2.0,2
455117,fastball,778209,2025-04-23,0.0,1.0,1
455117,fastball,778228,2025-04-21,0.0,3.0,3
455117,fastball,778237,2025-04-20,1.8,4.0,4
455117,fastball,778269,2025-04-18,0.0,2.0,3
455117,fastball,778305,2025-04-15,0.7,1.0,1
455117,fastball,778315,2025-04-14,0.0,2.0,2
455117,fastball,778352,2025-04-12,0.0,1.0,1
455117,fastball,778381,2025-04-09,0.9,3.0,3
455117,fastball,778395,2025-04-08,1.8,2.0,2
455117,fastball,778460,2025-04-04,2.0,1.0,1
455117,fastball,778476,2025-04-02,0.0,3.0,3
455117,fastball,778520,2025-03-29,0.0,1.0,1
455117,fastball,778542,2025-03-28,0.9,1.0,1
455117,offspeed,745097,2024-05-08,0.0,1.0,1
455117,offspeed,746046,2024-07-05,0.0,1.0,1
455117,offspeed,746771,2024-07-08,2.0,1.0,1
455117,offspeed,746806,2024-04-30,0.7,1.0,1
455117,offspeed,746812,2024-04-12,0.0,1.0,1
455117,offspeed,746818,2024-03-30,0.0,1.0,1
455117,offspeed,746872,2024-06-04,0.0,2.0,2
455117,offspeed,747189,2024-06-16,0.7,2.0,2
455117,offspeed,777052,2025-07-22,0.0,1.0,1
455117,offspeed,777158,2025-07-10,0.0,1.0,1
455117,offspeed,777290,2025-07-02,0.0,1.0,1
455117,offspeed,777346,2025-06-27,0.0,1.0,1
455117,offspeed,777413,2025-06-21,0.7,1.0,1
455117,offspeed,777442,2025-06-19,0.0,1.0,1
455117,offspeed,778045,2025-05-05,0.0,1.0,1
455117,offspeed,778090,2025-05-02,1.25,1.0,1
455117,offspeed,778209,2025-04-23,0.0,1.0,1
455117,offspeed,778305,2025-04-15,0.0,1.0,1
455117,offspeed,778395,2025-04-08,0.0,1.0,1
455117,offspeed,778460,2025-04-04,0.0,1.0,1
456781,breaking,744824,2024-07-24,0.0,1.0,1
456781,breaking,744996,2024-07-04,1.25,2.0,2
456781,breaking,744998,2024-07-03,0.0,1.0,1
456781,breaking,744999,2024-07-02,0.9,1.0,1
456781,breaking,745052,2024-08-30,0.9,2.0,2
456781,breaking,745134,2024-08-28,0.0,1.0,1
456781,breaking,745135,2024-08-29,0.0,3.0,3
456781,breaking,745210,2024-09-10,0.9,1.0,1
456781,breaking,745284,2024-09-14,1.25,1.0,1
456781,breaking,745287,2024-09-15,0.0,3.0,3
456781,breaking,745358,2024-09-22,0.0,2.0,2
456781,breaking,745367,2024-09-16,0.0,2.0,2
456781,breaking,745368,2024-09-08,0.0,1.0,1
456781,breaking,745372,2024-09-07,0.0,1.0,1
456781,breaking,745373,2024-09-02,0.0,2.0,2
456781,breaking,745375,2024-08-21,0.0,1.0,1
456781,breaking,745376,2024-08-25,0.0,1.0,1
456781,breaking,745377,2024-08-24,0.0,2.0,2
456781,breaking,745385,2024-07-14,0.9,1.0,1
456781,breaking,745386,2024-07-31,0.0,2.0,2
456781,breaking,745387,2024-08-02,0.0,1.0,1
456781,breaking,745389,2024-07-30,0.9,1.0,1
456781,breaking,745391,2024-07-07,0.0,1.0,1
456781,breaking,745392,2024-07-13,0.9,2.0,2
456781,breaking,745393,2024-07-09,0.9,2.0,2
456781,breaking,745394,2024-07-10,0.0,3.0,3
456781,breaking,745395,2024-07-06,0.0,1.0,1
456781,breaking,745396,2024-06-23,0.0,2.0,2
456781,breaking,745397,2024-06-24,1.25,1.0,1
456781,breaking,745398,2024-07-05,0.0,2.0,2
456781,breaking,745399,2024-06-25,0.9,1.0,1
456781,breaking,745400,2024-06-26,0.0,1.0,1
456781,breaking,745402,2024-06-22,0.0,1.0,1
456781,breaking,745404,2024-06-11,0.9,2.0,2
456781,breaking,745405,2024-06-12,0.0,2.0,2
456781,breaking,745406,2024-06-07,0.0,1.0,1
456781,breaking,745407,2024-06-09,0.0,1.0,1
456781,breaking,745409,2024-06-10,0.0,2.0,2
456781,breaking,745414,2024-05-29,0.0,1.0,1
456781,breaking,745416,2024-05-27,0.7,1.0,1
456781,breaking,745417,2024-05-15,0.9,1.0,1
456781,breaking,745422,2024-05-11,0.7,1.0,1
456781,breaking,745467,2024-08-06,3.6,5.0,5
456781,breaking,745469,2024-08-07,0.0,2.0,2
456781,breaking,745561,2024-06-19,0.0,3.0,3
456781,breaking,745805,2024-06-15,0.0,1.0,1
456781,breaking,745807,2024-06-16,0.7,1.0,1
456781,breaking,745810,2024-06-14,0.0,2.0,2
456781,breaking,746025,2024-08-11,2.0,1.0,1
456781,breaking,746026,2024-08-10,0.0,1.0,1
456781,breaking,746093,2024-09-24,0.7,4.0,4
456781,breaking,746095,2024-09-25,0.0,2.0,2
456781,breaking,746221,2024-06-05,0.0,1.0,1
456781,breaking,746301,2024-06-02,0.0,1.0,1
456781,breaking,746305,2024-06-01,0.9,2.0,2
456781,breaking,746515,2024-08-17,0.0,2.0,2
456781,breaking,746518,2024-08-16,0.9,1.0,1
456781,breaking,746716,2024-05-21,0.0,3.0,3
456781,breaking,746938,2024-06-30,0.0,2.0,2
456781,breaking,746939,2024-06-28,0.9,2.0,2
456781,breaking,746940,2024-06-29,0.0,3.0,3
456781,breaking,747119,2024-05-20,0.0,1.0,1
456781,breaking,747121,2024-05-20,0.9,2.0,2
456781,breaking,747145,2024-09-27,0.7,1.0,1
456781,breaking,747146,2024-09-28,2.0,2.0,2
456781,breaking,775317,2024-10-11,0.0,1.0,1
456781,breaking,775322,2024-10-06,0.0,1.0,1
456781,breaking,775323,2024-10-05,0.0,4.0,4
456781,breaking,775333,2024-10-01,0.0,1.0,1
456781,breaking,775336,2024-10-02,0.0,2.0,2
456781,breaking,776158,2025-09-27,0.0,1.0,1
456781,breaking,776662,2025-08-20,0.0,2.0,2
456781,breaking,776824,2025-08-08,0.0,1.0,1
456781,breaking,777018,2025-07-24,0.9,3.0,3
456781,breaking,777086,2025-07-19,0.0,1.0,1
456781,breaking,777161,2025-07-11,1.6,2.0,2
456781,breaking,777236,2025-07-04,0.9,1.0,1
456781,breaking,777262,2025-07-02,0.0,1.0,1
456781,breaking,777281,2025-07-01,0.0,1.0,1
456781,breaking,777302,2025-06-29,0.9,1.0,1
456781,breaking,777322,2025-06-28,0.0,1.0,1
456781,breaking,777340,2025-06-27,0.9,1.0,1
456781,breaking,777356,2025-06-26,0.0,2.0,2
456781,breaking,777363,2025-06-25,0.0,1.0,1
456781,breaking,777375,2025-06-24,0.9,1.0,1
456781,breaking,777403,2025-06-22,4.0,3.0,3
456781,breaking,777419,2025-06-21,0.0,2.0,2
456781,breaking,777436,2025-06-20,1.95,3.0,3
456781,breaking,777453,2025-06-18,0.0,1.0,1
456781,breaking,777577,2025-06-09,0.9,1.0,1
456781,breaking,777645,2025-06-04,0.0,2.0,2
456781,breaking,777722,2025-05-29,0.0,1.0,1
456781,breaking,777743,2025-05-27,0.9,1.0,1
456781,breaking,777774,2025-05-25,0.9,1.0,1
456781,breaking,777787,2025-05-24,0.0,1.0,1
456781,breaking,777822,2025-05-22,0.0,1.0,1
456781,breaking,777875,2025-05-17,0.0,1.0,1
456781,breaking,777896,2025-05-16,0.0,1.0,1
456781,breaking,777958,2025-05-11,0.0,1.0,1
456781,breaking,777984,2025-05-09,0.0,1.0,1
456781,breaking,778038,2025-05-05,0.0,1.0,1
456781,breaking,778136,2025-04-27,0.0,2.0,2
456781,breaking,778207,2025-04-23,0.0,1.0,1
456781,breaking,778224,2025-04-22,0.0,1.0,1
456781,breaking,778285,2025-04-17,0.0,1.0,1
456781,breaking,778316,2025-04-15,0.0,2.0,2
456781,breaking,778398,2025-04-08,0.0,2.0,2
456781,breaking,778436,2025-04-05,0.0,1.0,1
456781,breaking,778469,2025-04-02,0.0,1.0,1
456781,breaking,778513,2025-03-30,0.0,2.0,2
456781,fastball,744827,2024-07-25,1.8,4.0,4
456781,fastball,744996,2024-07-04,2.15,2.0,2
456781,fastball,744998,2024-07-03,1.8,4.0,4
456781,fastball,744999,2024-07-02,0.0,1.0,1
456781,fastball,745050,2024-08-31,0.9,1.0,1
456781,fastball,745052,2024-08-30,0.7,4.0,4
456781,fastball,745135,2024-08-29,0.0,1.0,1
456781,fastball,745210,2024-09-10,1.6,3.0,3
456781,fastball,745214,2024-09-11,0.0,3.0,3
456781,fastball,745284,2024-09-14,3.4,4.0,4
456781,fastball,745286,2024-09-13,0.0,1.0,1
456781,fastball,745287,2024-09-15,0.9,2.0,2
456781,fastball,745358,2024-09-22,1.25,1.0,1
456781,fastball,745364,2024-09-20,0.7,3.0,3
456781,fastball,745365,2024-09-18,2.0,2.0,3
456781,fastball,745366,2024-09-17,0.9,4.0,4
456781,fastball,745367,2024-09-16,0.0,2.0,2
456781,fastball,745368,2024-09-08,0.7,2.0,2
456781,fastball,745373,2024-09-02,0.0,1.0,1
456781,fastball,745374,2024-08-20,0.9,1.0,1
456781,fastball,745375,2024-08-21,2.0,1.0,1
456781,fastball,745376,2024-08-25,0.0,2.0,2
456781,fastball,745377,2024-08-24,0.7,2.0,2
456781,fastball,745383,2024-08-12,0.0,3.0,3
456781,fastball,745385,2024-07-14,0.7,2.0,2
456781,fastball,745387,2024-08-02,2.0,2.0,2
456781,fastball,745391,2024-07-07,0.0,2.0,2
456781,fastball,745392,2024-07-13,0.9,2.0,2
456781,fastball,745394,2024-07-10,0.9,1.0,1
456781,fastball,745395,2024-07-06,2.5,4.0,4
456781,fastball,745396,2024-06-23,0.0,2.0,2
456781,fastball,745397,2024-06-24,0.9,3.0,3
456781,fastball,745398,2024-07-05,0.9,2.0,2
456781,fastball,745399,2024-06-25,0.9,3.0,3
456781,fastball,745400,2024-06-26,0.7,3.0,3
456781,fastball,745402,2024-06-22,1.6,3.0,3
456781,fastball,745403,2024-06-21,1.6,3.0,3
456781,fastball,745404,2024-06-11,0.7,2.0,2
456781,fastball,745405,2024-06-12,4.0,2.0,2
456781,fastball,745406,2024-06-07,0.9,3.0,3
456781,fastball,745407,2024-06-09,0.7,3.0,3
456781,fastball,745408,2024-06-06,0.9,2.0,2
456781,fastball,745409,2024-06-10,0.7,2.0,2
456781,fastball,745410,2024-06-08,0.9,5.0,5
456781,fastball,745412,2024-05-28,1.8,3.0,3
456781,fastball,745413,2024-05-26,1.4,2.0,2
456781,fastball,745414,2024-05-29,0.9,2.0,2
456781,fastball,745415,2024-05-24,0.0,3.0,3
456781,fastball,745416,2024-05-27,2.0,2.0,2
456781,fastball,745417,2024-05-15,0.7,1.0,1
456781,fastball,745422,2024-05-11,1.25,3.0,3
456781,fastball,745466,2024-08-08,0.0,2.0,2
456781,fastball,745469,2024-08-07,0.9,2.0,2
456781,fastball,745561,2024-06-19,0.0,2.0,2
456781,fastball,745563,2024-06-18,0.9,3.0,3
456781,fastball,745567,2024-06-17,1.25,3.0,3
456781,fastball,745805,2024-06-15,0.0,1.0,1
456781,fastball,745807,2024-06-16,0.0,1.0,1
456781,fastball,745810,2024-06-14,0.0,2.0,2
456781,fastball,746088,2024-09-26,0.0,2.0,2
456781,fastball,746095,2024-09-25,0.0,2.0,2
456781,fastball,746221,2024-06-05,0.0,1.0,1
456781,fastball,746222,2024-06-04,0.7,3.0,3
456781,fastball,746224,2024-06-03,0.0,2.0,2
456781,fastball,746301,2024-06-02,2.15,3.0,3
456781,fastball,746303,2024-05-31,1.8,3.0,3
456781,fastball,746305,2024-06-01,0.0,1.0,1
456781,fastball,746515,2024-08-17,0.9,3.0,3
456781,fastball,746516,2024-08-18,0.7,1.0,1
456781,fastball,746885,2024-05-07,0.0,2.0,2
456781,fastball,746886,2024-05-06,2.5,4.0,4
456781,fastball,746938,2024-06-30,0.0,2.0,2
456781,fastball,746939,2024-06-28,1.6,2.0,2
456781,fastball,747121,2024-05-20,0.0,1.0,1
456781,fastball,747146,2024-09-28,1.8,2.0,2
456781,fastball,747147,2024-09-29,0.0,1.0,1
456781,fastball,775322,2024-10-06,0.0,1.0,1
456781,fastball,775333,2024-10-01,0.9,2.0,2
456781,fastball,775336,2024-10-02,0.0,2.0,2
456781,fastball,776158,2025-09-27,0.0,1.0,1
456781,fastball,776602,2025-08-24,0.0,1.0,1
456781,fastball,776736,2025-08-15,2.15,4.0,4
456781,fastball,776824,2025-08-08,1.8,2.0,2
456781,fastball,776830,2025-08-07,0.0,1.0,1
456781,fastball,777018,2025-07-24,0.0,1.0,1
456781,fastball,777035,2025-07-22,0.0,1.0,1
456781,fastball,777050,2025-07-21,0.7,1.0,1
456781,fastball,777086,2025-07-19,0.7,1.0,1
456781,fastball,777099,2025-07-18,0.0,4.0,4
456781,fastball,777161,2025-07-11,1.6,2.0,2
456781,fastball,777187,2025-07-08,0.0,2.0,2
456781,fastball,777225,2025-07-05,0.0,2.0,2
456781,fastball,777236,2025-07-04,0.0,2.0,3
456781,fastball,777281,2025-07-01,0.0,1.0,1
456781,fastball,777297,2025-06-30,1.6,3.0,3
456781,fastball,777302,2025-06-29,0.0,1.0,1
456781,fastball,777322,2025-06-28,0.0,2.0,2
456781,fastball,777340,2025-06-27,0.0,2.0,2
456781,fastball,777356,2025-06-26,1.6,2.0,2
456781,fastball,777363,2025-06-25,0.0,1.0,1
456781,fastball,777375,2025-06-24,0.9,3.0,3
456781,fastball,777403,2025-06-22,0.9,2.0,2
456781,fastball,777419,2025-06-21,2.7,3.0,3
456781,fastball,777436,2025-06-20,0.9,1.0,1
456781,fastball,777453,2025-06-18,0.9,1.0,1
456781,fastball,777548,2025-06-11,2.9,3.0,3
456781,fastball,777577,2025-06-09,0.0,1.0,1
456781,fastball,777589,2025-06-08,0.7,2.0,2
456781,fastball,777603,2025-06-07,0.0,1.0,1
456781,fastball,777743,2025-05-27,0.7,3.0,3
456781,fastball,777774,2025-05-25,0.0,1.0,1
456781,fastball,777787,2025-05-24,2.5,3.0,3
456781,fastball,777822,2025-05-22,0.0,1.0,1
456781,fastball,777846,2025-05-20,1.25,2.0,2
456781,fastball,777926,2025-05-13,0.0,2.0,2
456781,fastball,778024,2025-05-06,0.9,2.0,2
456781,fastball,778070,2025-05-03,0.0,2.0,2
456781,fastball,778104,2025-04-30,0.0,1.0,1
456781,fastball,778136,2025-04-27,1.25,2.0,2
456781,fastball,778154,2025-04-26,0.9,2.0,2
456781,fastball,778196,2025-04-24,0.7,3.0,3
456781,fastball,778207,2025-04-23,0.0,1.0,1
456781,fastball,778241,2025-04-20,0.9,2.0,2
456781,fastball,778273,2025-04-18,0.0,1.0,1
456781,fastball,778285,2025-04-17,0.9,3.0,3
456781,fastball,778316,2025-04-15,0.0,1.0,1
456781,fastball,778383,2025-04-09,0.9,2.0,2
456781,fastball,778427,2025-04-06,0.9,1.0,1
456781,fastball,778436,2025-04-05,0.0,2.0,2
456781,fastball,778469,2025-04-02,0.0,1.0,1
456781,fastball,778513,2025-03-30,0.0,1.0,1
456781,fastball,778541,2025-03-28,0.0,3.0,3
456781,offspeed,744999,2024-07-02,0.0,1.0,1
456781,offspeed,745048,2024-09-01,0.0,1.0,1
456781,offspeed,745364,2024-09-20,0.9,1.0,1
456781,offspeed,745365,2024-09-18,0.0,1.0,1
456781,offspeed,745369,2024-09-05,0.0,1.0,1
456781,offspeed,745370,2024-09-04,0.7,1.0,1
456781,offspeed,745376,2024-08-25,0.0,1.0,1
456781,offspeed,745385,2024-07-14,0.0,1.0,1
456781,offspeed,745393,2024-07-09,0.0,1.0,1
456781,offspeed,745406,2024-06-07,0.0,1.0,1
456781,offspeed,745412,2024-05-28,1.25,1.0,1
456781,offspeed,745414,2024-05-29,0.9,1.0,1
456781,offspeed,745417,2024-05-15,0.9,2.0,2
456781,offspeed,745469,2024-08-07,0.9,2.0,2
456781,offspeed,745805,2024-06-15,0.0,1.0,1
456781,offspeed,746222,2024-06-04,0.0,1.0,1
456781,offspeed,746224,2024-06-03,0.0,2.0,2
456781,offspeed,746305,2024-06-01,0.0,1.0,1
456781,offspeed,746712,2024-05-22,0.9,1.0,1
456781,offspeed,746885,2024-05-07,0.9,2.0,2
456781,offspeed,746940,2024-06-29,0.9,1.0,1
456781,offspeed,747119,2024-05-20,0.0,1.0,1
456781,offspeed,747121,2024-05-20,0.0,1.0,1
456781,offspeed,747146,2024-09-28,0.9,1.0,1
456781,offspeed,776158,2025-09-27,0.0,1.0,1
456781,offspeed,777050,2025-07-21,0.0,1.0,1
456781,offspeed,777262,2025-07-02,0.0,1.0,1
456781,offspeed,777297,2025-06-30,0.0,1.0,1
456781,offspeed,777302,2025-06-29,0.0,1.0,1
456781,offspeed,777322,2025-06-28,0.0,1.0,1
456781,offspeed,777436,2025-06-20,0.9,1.0,1
456781,offspeed,777453,2025-06-18,0.0,1.0,1
456781,offspeed,777486,2025-06-16,0.0,1.0,1
456781,offspeed,777548,2025-06-11,0.0,1.0,1
456781,offspeed,777577,2025-06-09,0.0,1.0,1
456781,offspeed,777589,2025-06-08,0.9,1.0,1
456781,offspeed,777722,2025-05-29,0.0,1.0,1
456781,offspeed,777875,2025-05-17,0.7,1.0,1
456781,offspeed,777896,2025-05-16,0.0,1.0,1
456781,offspeed,778024,2025-05-06,0.0,1.0,1
456781,offspeed,778070,2025-05-03,0.0,1.0,1
456781,offspeed,778104,2025-04-30,1.8,2.0,2
456781,offspeed,778196,2025-04-24,0.0,1.0,1
456781,offspeed,778207,2025-04-23,0.0,1.0,1
456781,offspeed,778224,2025-04-22,0.0,1.0,1
456781,offspeed,778241,2025-04-20,0.0,1.0,1
456781,offspeed,778316,2025-04-15,0.0,1.0,1
456781,offspeed,778334,2025-04-13,0.0,1.0,1
456781,offspeed,778469,2025-04-02,0.0,1.0,1
456781,offspeed,778541,2025-03-28,0.0,1.0,1
457705,breaking,744928,2024-05-31,0.0,2.0,2
457705,breaking,744929,2024-06-02,1.6,2.0,2
457705,breaking,744932,2024-06-01,0.7,4.0,4
457705,breaking,745121,2024-09-18,0.0,1.0,1
457705,breaking,745122,2024-09-17,0.0,2.0,2
457705,breaking,745170,2024-06-11,0.9,3.0,3
457705,breaking,745347,2024-04-26,0.7,1.0,1
457705,breaking,745350,2024-04-27,0.0,1.0,1
457705,breaking,745383,2024-08-12,1.4,3.0,3
457705,breaking,745442,2024-09-25,0.0,2.0,2
457705,breaking,745446,2024-09-10,0.7,2.0,2
457705,breaking,745447,2024-09-13,0.0,2.0,2
457705,breaking,745448,2024-09-14,0.0,1.0,1
457705,breaking,745449,2024-09-15,0.0,3.0,3
457705,breaking,745453,2024-09-08,0.0,1.0,1
457705,breaking,745455,2024-09-07,0.0,1.0,1
457705,breaking,745462,2024-08-16,0.9,3.0,3
457705,breaking,745467,2024-08-06,0.9,2.0,2
457705,breaking,745470,2024-07-21,0.9,2.0,2
457705,breaking,745471,2024-08-02,0.0,1.0,1
457705,breaking,745476,2024-07-06,0.0,1.0,1
457705,breaking,745477,2024-07-07,0.7,2.0,2
457705,breaking,745478,2024-07-20,0.0,1.0,1
457705,breaking,745480,2024-07-08,0.7,1.0,1
457705,breaking,745481,2024-07-19,0.9,2.0,2
457705,breaking,745482,2024-07-02,0.0,1.0,1
457705,breaking,745483,2024-06-21,0.0,1.0,1
457705,breaking,745484,2024-07-04,0.7,2.0,2
457705,breaking,745485,2024-06-23,0.7,1.0,1
457705,breaking,745486,2024-06-22,0.0,1.0,1
457705,breaking,745488,2024-06-18,0.0,1.0,1
457705,breaking,745489,2024-06-19,0.0,1.0,1
457705,breaking,745491,2024-06-09,1.6,4.0,4
457705,breaking,745492,2024-06-08,1.8,3.0,3
457705,breaking,745493,2024-05-25,0.0,1.0,1
457705,breaking,745494,2024-06-05,0.7,4.0,4
457705,breaking,745495,2024-06-06,1.8,3.0,3
457705,breaking,745497,2024-06-04,0.0,3.0,3
457705,breaking,745498,2024-05-26,0.0,4.0,4
457705,breaking,745499,2024-05-12,0.0,1.0,1
457705,breaking,745500,2024-05-23,0.9,4.0,4
457705,breaking,745501,2024-05-24,0.7,2.0,2
457705,breaking,745502,2024-05-22,0.7,1.0,1
457705,breaking,745503,2024-05-21,1.8,3.0,3
457705,breaking,745505,2024-05-11,0.0,2.0,2
457705,breaking,745506,2024-05-10,0.0,1.0,1
457705,breaking,745508,2024-05-07,0.0,1.0,1
457705,breaking,745510,2024-05-03,0.0,1.0,1
457705,breaking,745511,2024-05-04,0.0,1.0,1
457705,breaking,745512,2024-04-25,0.7,3.0,3
457705,breaking,745519,2024-04-22,2.0,1.0,1
457705,breaking,745524,2024-04-05,0.0,2.0,2
457705,breaking,745595,2024-04-14,2.0,2.0,2
457705,breaking,745596,2024-04-12,0.0,1.0,1
457705,breaking,745672,2024-04-29,0.0,2.0,2
457705,breaking,745673,2024-04-30,0.7,2.0,2
457705,breaking,745692,2024-09-27,0.0,1.0,2
457705,breaking,745837,2024-04-16,0.0,2.0,2
457705,breaking,745840,2024-04-15,0.0,1.0,1
457705,breaking,745967,2024-07-11,1.6,2.0,2
457705,breaking,745969,2024-07-10,0.0,1.0,1
457705,breaking,745992,2024-05-15,0.9,1.0,1
457705,breaking,746089,2024-03-28,0.0,5.0,5
457705,breaking,746091,2024-03-29,0.7,2.0,2
457705,breaking,746114,2024-08-11,0.0,1.0,1
457705,breaking,746363,2024-07-31,0.0,2.0,2
457705,breaking,746365,2024-07-30,0.7,1.0,1
457705,breaking,746545,2024-06-14,1.25,1.0,1
457705,breaking,746547,2024-06-15,2.0,1.0,1
457705,breaking,746590,2024-08-31,0.0,1.0,1
457705,breaking,746593,2024-08-30,0.0,1.0,1
457705,breaking,746657,2024-09-22,0.0,2.0,2
457705,breaking,746695,2024-06-26,0.0,2.0,2
457705,breaking,746696,2024-06-24,0.0,1.0,1
457705,breaking,746697,2024-06-25,0.7,2.0,2
457705,breaking,746766,2024-07-13,2.15,2.0,2
457705,breaking,746769,2024-07-14,0.0,3.0,3
457705,breaking,746774,2024-07-12,0.0,1.0,1
457705,breaking,746833,2024-09-02,0.0,1.0,1
457705,breaking,746834,2024-09-03,0.0,1.0,1
457705,breaking,746878,2024-05-17,2.0,1.0,1
457705,breaking,746880,2024-05-19,0.0,2.0,2
457705,breaking,747101,2024-06-30,0.0,1.0,1
457705,breaking,747104,2024-06-29,0.0,2.0,2
457705,breaking,747105,2024-06-28,0.0,1.0,1
457705,breaking,747171,2024-07-27,0.0,2.0,2
457705,breaking,747174,2024-07-26,0.0,1.0,1
457705,breaking,776149,2025-09-28,0.9,1.0,1
457705,breaking,776180,2025-09-26,0.9,1.0,1
457705,breaking,776190,2025-09-25,0.0,2.0,2
457705,breaking,776234,2025-09-21,0.0,1.0,1
457705,breaking,776249,2025-09-20,0.0,2.0,2
457705,breaking,776266,2025-09-19,0.7,3.0,3
457705,breaking,776287,2025-09-17,0.0,2.0,2
457705,breaking,776318,2025-09-15,0.7,1.0,1
457705,breaking,776336,2025-09-13,0.0,2.0,2
457705,breaking,776351,2025-09-12,0.0,1.0,1
457705,breaking,776372,2025-09-11,0.9,3.0,3
457705,breaking,776401,2025-09-09,0.9,3.0,3
457705,breaking,776419,2025-09-07,1.25,1.0,1
457705,breaking,776453,2025-09-05,0.0,1.0,1
457705,breaking,776496,2025-09-02,0.9,2.0,2
457705,breaking,776517,2025-08-31,0.0,1.0,1
457705,breaking,776539,2025-08-30,0.0,2.0,2
457705,breaking,776568,2025-08-27,0.0,1.0,1
457705,breaking,776610,2025-08-24,0.0,2.0,2
457705,breaking,776637,2025-08-22,0.0,1.0,1
457705,breaking,776679,2025-08-19,0.0,2.0,2
457705,breaking,776771,2025-08-12,0.0,2.0,2
457705,breaking,776812,2025-08-09,0.0,1.0,1
457705,breaking,776840,2025-08-07,0.7,1.0,1
457705,breaking,776844,2025-08-06,1.8,2.0,2
457705,breaking,776879,2025-08-04,0.7,1.0,1
457705,breaking,776904,2025-08-02,0.0,1.0,1
457705,breaking,776919,2025-08-01,1.6,4.0,4
457705,breaking,776933,2025-07-30,0.0,2.0,2
457705,breaking,776943,2025-07-29,0.9,2.0,2
457705,breaking,776964,2025-07-28,2.0,1.0,1
457705,breaking,777002,2025-07-26,0.0,1.0,1
457705,breaking,777014,2025-07-25,0.0,1.0,1
457705,breaking,777029,2025-07-23,0.0,1.0,1
457705,breaking,777060,2025-07-21,0.7,2.0,2
457705,breaking,777074,2025-07-20,0.0,2.0,2
457705,breaking,777090,2025-07-19,0.9,1.0,1
457705,breaking,777107,2025-07-18,0.0,1.0,1
457705,breaking,777177,2025-07-09,1.6,2.0,3
457705,breaking,777204,2025-07-07,0.0,1.0,1
457705,breaking,777205,2025-07-06,0.0,1.0,1
457705,breaking,777225,2025-07-05,0.0,1.0,1
457705,breaking,777236,2025-07-04,0.0,3.0,3
457705,breaking,777272,2025-07-02,1.6,2.0,2
457705,breaking,777288,2025-07-01,1.6,3.0,3
457705,breaking,777299,2025-06-30,1.25,2.0,2
457705,breaking,777313,2025-06-29,0.0,2.0,2
457705,breaking,777325,2025-06-28,0.9,2.0,2
457705,breaking,777341,2025-06-27,0.9,3.0,3
457705,breaking,777374,2025-06-24,0.9,4.0,4
457705,breaking,777404,2025-06-22,0.0,2.0,2
457705,breaking,777432,2025-06-20,0.0,1.0,1
457705,breaking,777451,2025-06-19,0.0,1.0,1
457705,breaking,777464,2025-06-19,2.7,2.0,2
457705,breaking,777513,2025-06-14,0.9,2.0,2
